North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 41d,90 (46-1-43 51.67%),67 (0.74),←,
18,"Atley, Shaun",21y 246d,69 (36-0-33 52.17%),7 (0.10),←,
3,"Bastinac, Ryan",22y 329d,87 (47-0-40 54.02%),45 (0.52),←,
35,"Black, Aaron",23y 169d,30 (17-0-13 56.67%),48 (1.60),←,
10,"Cunnington, Ben",22y 321d,82 (42-0-40 51.22%),29 (0.35),←,
15,"Dal Santo, Nick",30y 84d,268 (150-5-113 56.90%),143 (0.53),8 (5-0-3 62.50%),3 (0.38)
38,"Daw, Majak",23y 67d,9 (5-0-4 55.56%),13 (1.44),←,
43,"Gibson, Sam",27y 355d,43 (25-0-18 58.14%),18 (0.42),←,
22,"Goldstein, Todd",25y 320d,109 (56-1-52 51.83%),52 (0.48),←,
24,"Greenwood, Levi",25y 87d,59 (31-1-27 53.39%),14 (0.24),←,
6,"Hansen, Lachlan",25y 273d,107 (53-1-53 50.00%),75 (0.70),←,
29,"Harvey, Brent",36y 3d,370 (200-3-167 54.46%),440 (1.19),←,
21,"McDonald, Luke",19y 97d,8 (5-0-3 62.50%),,←,
42,"McMahon, Scott",27y 349d,119 (60-1-58 50.84%),27 (0.23),←,
28,"Nahas, Robin",26y 188d,86 (32-3-51 38.95%),102 (1.19),3 (3-0-0 100.00%),2 (0.67)
20,"Petrie, Drew",31y 214d,252 (122-3-127 49.01%),316 (1.25),←,
9,"Swallow, Andrew",26y 349d,147 (69-1-77 47.28%),67 (0.46),←,
12,"Thomas, Lindsay",26y 78d,138 (65-2-71 47.83%),220 (1.59),←,
16,"Thompson, Scott",28y 8d,119 (53-2-64 45.38%),6 (0.05),←,
36,"Tippett, Joel",25y 203d,5 (2-0-3 40.00%),,3 (2-0-1 66.67%),
19,"Wright, Sam",23y 306d,71 (35-0-36 49.30%),54 (0.76),←,
7,"Ziebell, Jack",23y 78d,85 (40-0-45 47.06%),41 (0.48),←,
Totals,Totals,25y 339d,2353 (1191-24-1138 50.62%),1784 (0.76),,
C,"Scott, Brad",38y 14d,97 (50-0-47 51.55%),,←,
