0,1,2,3,4,5,6
←,"Round: 2 Venue: Docklands Date: Sat, 26-Mar-2022 4:35 PM (3:35 PM) Attendance: 30631","Round: 2 Venue: Docklands Date: Sat, 26-Mar-2022 4:35 PM (3:35 PM) Attendance: 30631","Round: 2 Venue: Docklands Date: Sat, 26-Mar-2022 4:35 PM (3:35 PM) Attendance: 30631","Round: 2 Venue: Docklands Date: Sat, 26-Mar-2022 4:35 PM (3:35 PM) Attendance: 30631","Round: 2 Venue: Docklands Date: Sat, 26-Mar-2022 4:35 PM (3:35 PM) Attendance: 30631",→
←,Essendon,4.5.29,5.9.39,8.13.61,10.15.75,→
←,Brisbane Lions,1.1.7,7.2.44,13.5.83,15.7.97,→
←,Qrt margin,ES by 22,BL by 5,BL by 22,BL by 22,→
←,Qrt scores,ES 29-7,BL 37-10,BL 39-22,14-14,→
←,Field umpires,"Nick Brown (85), Andre Gianfagna (66), Michael Pell (3)","Nick Brown (85), Andre Gianfagna (66), Michael Pell (3)","Nick Brown (85), Andre Gianfagna (66), Michael Pell (3)","Nick Brown (85), Andre Gianfagna (66), Michael Pell (3)",→
