Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",7,4,5,12,1,,,6.0,1.0,2.0,2.0,3.0,2.0,1.0,,7.0,5.0,,,2.0,,,74.0
18,"Cross, Daniel",10,5,6,16,,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,,7.0,11.0,,,4.0,,,88.0
6,"Dawes, Chris",6,2,6,12,2,,4.0,3.0,,1.0,1.0,1.0,2.0,1.0,,7.0,6.0,1.0,,1.0,,,92.0
14,"Dunn, Lynden",10,4,3,13,,,,1.0,6.0,1.0,,,,,,2.0,7.0,,,8.0,5.0,,92.0
20,"Garland, Colin",11,2,4,15,,,,9.0,6.0,1.0,,1.0,1.0,1.0,,6.0,9.0,,,4.0,,,95.0
36,"Garlett, Jeff",8,1,3,11,2,2.0,,6.0,,3.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,1.0,1.0,,96.0
1,"Hogan, Jesse",7,6,6,13,2,1.0,,3.0,,2.0,1.0,,1.0,,,7.0,6.0,3.0,4.0,2.0,,2.0,89.0
38,"Howe, Jeremy",14,3,4,18,,,,5.0,4.0,1.0,1.0,3.0,3.0,2.0,,9.0,6.0,1.0,,,1.0,,93.0
40,"Jamar, Mark",4,3,7,11,,,29.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,,7.0,4.0,1.0,,,,,89.0
39,"Jetta, Neville",1,1,3,4,,,,3.0,,,,,1.0,,,1.0,3.0,,,1.0,,,42.0
2,"Jones, Nathan",13,,11,24,1,,,6.0,1.0,5.0,5.0,6.0,2.0,5.0,3.0,14.0,10.0,,,1.0,,1.0,83.0
24,"Kennedy Harris, Jay",5,2,3,8,1,1.0,,3.0,,1.0,,,,,,4.0,3.0,1.0,2.0,1.0,,,88.0
16 ↓,"Kent, Dean",1,,2,3,,,,3.0,,1.0,,1.0,1.0,1.0,,4.0,,,,,,,30.0
8,"Lumumba, Heritier",5,3,10,15,,,,4.0,3.0,1.0,1.0,3.0,,3.0,,5.0,10.0,,,1.0,,,87.0
25,"McDonald, Tom",14,4,5,19,,,,3.0,11.0,1.0,,2.0,,,,6.0,12.0,,,7.0,1.0,,100.0
22 ↑,"Michie, Viv",9,1,10,19,,,,3.0,,5.0,,,2.0,,,9.0,10.0,,,2.0,,2.0,60.0
19,"Newton, Ben",8,1,11,19,,1.0,,3.0,1.0,4.0,3.0,3.0,1.0,1.0,,13.0,6.0,,,1.0,,1.0,75.0
3,"Salem, Christian",10,4,4,14,,,,7.0,6.0,1.0,1.0,2.0,1.0,1.0,,7.0,5.0,2.0,,,,,90.0
12,"Tyson, Dom",10,1,7,17,,1.0,,2.0,2.0,4.0,5.0,4.0,2.0,2.0,,11.0,8.0,,,,1.0,1.0,82.0
37,"Vandenberg, Aaron",11,2,9,20,1,1.0,,12.0,2.0,2.0,4.0,4.0,,2.0,,13.0,7.0,1.0,,,,,86.0
23,"Vince, Bernie",13,3,7,20,1,,3.0,6.0,,3.0,7.0,4.0,2.0,3.0,2.0,9.0,10.0,,1.0,1.0,,,83.0
4,"Watts, Jack",7,3,7,14,1,,2.0,4.0,,,3.0,4.0,,1.0,,7.0,6.0,,1.0,,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,55,133,317,12,11.0,39.0,99.0,46.0,43.0,39.0,49.0,24.0,30.0,5.0,160.0,150.0,10.0,8.0,37.0,9.0,8.0,
Opposition,Opposition,176,51,130,306,6,15.0,47.0,95.0,28.0,57.0,46.0,59.0,30.0,24.0,1.0,155.0,156.0,10.0,7.0,60.0,14.0,3.0,
