Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 192d,15 (6-0-9 40.00%),,←,
16,"Cloke, David",35y 181d,307 (179-2-126 58.63%),314 (1.02),193 (115-2-76 60.10%),263 (1.36)
28,"Czerkaski, Peter",25y 312d,45 (12-0-33 26.67%),6 (0.13),←,
46,"Francis, Matthew",19y 333d,1 (0-0-1 0.00%),,←,
25,"Gale, Brendon",22y 10d,17 (6-0-11 35.29%),19 (1.12),←,
24,"Goodwin, Andy",27y 29d,39 (12-0-27 30.77%),9 (0.23),←,
19,"Hamilton, Greg",22y 34d,24 (6-0-18 25.00%),16 (0.67),←,
42,"Honybun, David",28y 116d,40 (16-0-24 40.00%),31 (0.77),35 (13-0-22 37.14%),29 (0.83)
40,"James, Stephen",25y 119d,75 (28-0-47 37.33%),78 (1.04),←,
33,"Knights, Matthew",19y 296d,40 (13-0-27 32.50%),23 (0.57),←,
4,"Lambert, Craig",21y 296d,55 (16-0-39 29.09%),14 (0.25),←,
1,"Lee, Mark",31y 121d,226 (102-1-123 45.35%),89 (0.39),←,
27,"Maxfield, Stuart",18y 110d,2 (1-0-1 50.00%),,←,
7,"Mitchell, Michael",28y 245d,67 (21-0-46 31.34%),89 (1.33),←,
22,"Nichols, Trent",21y 112d,40 (13-0-27 32.50%),36 (0.90),←,
21,"Powell, Tim",22y 105d,34 (10-0-24 29.41%),27 (0.79),←,
48,"Ryan, Stephen",20y 22d,17 (6-0-11 35.29%),20 (1.18),←,
43,"Scott, Allister",19y 34d,1 (0-0-1 0.00%),,←,
17,"Smith, Craig",23y 182d,38 (9-0-29 23.68%),11 (0.29),←,
3,"Weightman, Dale",30y 298d,230 (108-2-120 47.39%),303 (1.32),←,
Totals,Totals,24y 11d,1313 (564-5-744 42.96%),1085 (0.83),,
C,"Bartlett, Kevin",43y 144d,61 (19-0-42 31.15%),,←,
