St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",21y 312d,24 (13-0-11 54.17%),14 (0.58),←,
10,"Baker, Steven",29y 337d,183 (97-2-84 53.55%),34 (0.19),←,
27,"Blake, Jason",29y 40d,166 (93-2-71 56.63%),33 (0.20),←,
16,"Clarke, Raphael",24y 212d,59 (39-0-20 66.10%),6 (0.10),←,
26,"Dal Santo, Nick",26y 61d,173 (103-2-68 60.12%),93 (0.54),←,
6,"Dawson, Zac",24y 61d,42 (28-0-14 66.67%),2 (0.05),28 (24-0-4 85.71%),2 (0.07)
40,"Eddy, Robert",22y 107d,24 (19-0-5 79.17%),7 (0.29),←,
25,"Fisher, Sam",27y 288d,123 (80-1-42 65.45%),14 (0.11),←,
15,"Gardiner, Michael",30y 293d,162 (90-2-70 56.17%),101 (0.62),33 (24-0-9 72.73%),14 (0.42)
14,"Geary, Jarryn",21y 305d,30 (24-0-6 80.00%),9 (0.30),←,
19,"Gilbert, Sam",23y 248d,66 (45-1-20 68.94%),12 (0.18),←,
18,"Goddard, Brendon",24y 339d,142 (92-0-50 64.79%),67 (0.47),←,
33,"Gwilt, James",23y 256d,46 (32-0-14 69.57%),16 (0.35),←,
7,"Hayes, Lenny",30y 100d,219 (110-3-106 50.91%),72 (0.33),←,
4,"Jones, Clinton",26y 81d,55 (42-1-12 77.27%),17 (0.31),←,
2,"King, Steven",31y 153d,238 (131-2-105 55.46%),83 (0.35),45 (32-0-13 71.11%),8 (0.18)
23,"Koschitzke, Justin",27y 216d,144 (81-1-62 56.60%),173 (1.20),←,
32,"McQualter, Andrew",23y 319d,64 (44-0-20 68.75%),31 (0.48),←,
44,"Milne, Stephen",30y 47d,193 (104-2-87 54.40%),388 (2.01),←,
11,"Montagna, Leigh",26y 173d,127 (82-1-44 64.96%),72 (0.57),←,
30,"Peake, Brett",26y 293d,80 (38-0-42 47.50%),46 (0.57),5 (4-0-1 80.00%),4 (0.80)
13,"Schneider, Adam",25y 347d,146 (95-1-50 65.41%),170 (1.16),48 (35-0-13 72.92%),71 (1.48)
Totals,Totals,26y 126d,2506 (1482-21-1003 59.14%),1460 (0.58),,
C,"Lyon, Ross",43y 167d,77 (51-1-25 66.88%),,←,
