Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",20y 55d,12 (7-0-5 58.33%),4 (0.33),←,
18,"Bartlett, Trent",23y 252d,59 (29-2-28 50.85%),27 (0.46),20 (11-0-9 55.00%),19 (0.95)
17,"Brown, Nathan",22y 176d,70 (42-1-27 60.71%),61 (0.87),←,
19,"Contessa, Adam",23y 219d,37 (23-1-13 63.51%),7 (0.19),←,
26,"Cox, Simon",23y 192d,41 (20-0-21 48.78%),14 (0.34),←,
16,"Croft, Matthew",27y 160d,128 (75-3-50 59.77%),47 (0.37),←,
11,"Curley, Todd",27y 203d,100 (53-2-45 54.00%),41 (0.41),97 (51-2-44 53.61%),40 (0.41)
12,"Dooley, Paul",24y 306d,9 (5-0-4 55.56%),2 (0.22),←,
10,"Eagleton, Nathan",21y 268d,78 (38-2-38 50.00%),67 (0.86),22 (12-0-10 54.55%),22 (1.00)
4,"Garlick, Simon",25y 116d,112 (65-1-46 58.48%),84 (0.75),68 (41-1-26 61.03%),57 (0.84)
3,"Grant, Chris",27y 235d,229 (124-4-101 55.02%),430 (1.88),←,
37,"Hahn, Mitch",19y 86d,8 (6-0-2 75.00%),,←,
9,"Hudson, Paul",30y 15d,219 (132-1-86 60.50%),439 (2.00),85 (52-1-32 61.76%),175 (2.06)
2,"Kolyniuk, Steven",30y 30d,176 (92-1-83 52.56%),198 (1.13),←,
35,"Kretiuk, Steven",28y 31d,128 (75-2-51 59.38%),10 (0.08),←,
39,"Liberatore, Tony",34y 175d,249 (135-3-111 54.82%),94 (0.38),←,
24,"Plunkett, Jim",22y 9d,10 (5-0-5 50.00%),1 (0.10),←,
30,"Robbins, Matthew",23y 88d,29 (18-1-10 63.79%),8 (0.28),22 (14-1-7 65.91%),8 (0.36)
36,"Romero, Jose",29y 3d,202 (106-1-95 52.72%),167 (0.83),113 (57-1-55 50.88%),69 (0.61)
5,"Smith, Rohan",27y 65d,169 (93-3-73 55.92%),167 (0.99),←,
7,"West, Scott",25y 264d,169 (90-2-77 53.85%),64 (0.38),←,
15,"Wynd, Scott",30y 192d,236 (124-4-108 53.39%),31 (0.13),←,
Totals,Totals,25y 292d,2470 (1357-34-1079 54.94%),1963 (0.79),,
C,"Wallace, Terry",41y 235d,104 (61-1-42 59.13%),,←,
