Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Adams, Leigh",4,1,6,10,,,,4.0,,2.0,1.0,,1.0,,,6.0,4.0,,,2.0,,1.0,74.0
11,"Archer, Glenn",11,6,1,12,,,,4.0,5.0,1.0,,2.0,,2.0,,3.0,9.0,2.0,,4.0,,,92.0
16,"Brown, Leigh",3,1,4,7,1,1.0,,6.0,,2.0,,3.0,1.0,1.0,,5.0,1.0,,,4.0,,,95.0
43,"Campbell, Matt",6,1,2,8,2,,,6.0,,3.0,1.0,,,,,2.0,4.0,,1.0,3.0,,1.0,76.0
27,"Edwards, Aaron",9,8,5,14,1,1.0,,,,3.0,,1.0,1.0,1.0,,10.0,4.0,5.0,1.0,2.0,,,97.0
24,"Firrito, Michael",7,1,12,19,,,,,4.0,2.0,,3.0,3.0,2.0,,8.0,9.0,,,5.0,,2.0,95.0
38,"Gibson, Josh",7,3,6,13,,,,1.0,3.0,,,1.0,1.0,1.0,,5.0,8.0,1.0,,8.0,,,100.0
6,"Grant, Shannon",9,4,3,12,2,,,8.0,,4.0,,8.0,1.0,3.0,,5.0,8.0,1.0,,,,,85.0
15,"Green, Kasey",12,5,4,16,,1.0,,3.0,1.0,5.0,1.0,3.0,1.0,3.0,,5.0,12.0,1.0,,5.0,,1.0,97.0
17,"Grima, Blake",4,2,8,12,1,,,,1.0,2.0,,2.0,,1.0,,4.0,8.0,,,,,,42.0
4,"Harris, Daniel",6,2,17,23,,,,2.0,2.0,1.0,6.0,5.0,,3.0,,14.0,9.0,,,1.0,,,69.0
29,"Harvey, Brent",11,3,4,15,3,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,9.0,7.0,,,2.0,1.0,1.0,94.0
21,"Jones, Corey",2,,2,4,,1.0,,,,,,,1.0,,,3.0,1.0,,,,,,13.0
1,"McIntosh, Hamish",15,8,7,22,1,,29.0,,2.0,1.0,4.0,,,,,5.0,17.0,,,,,,79.0
20,"Petrie, Drew",8,4,1,9,1,,13.0,8.0,,2.0,1.0,2.0,1.0,1.0,,6.0,4.0,1.0,1.0,1.0,,1.0,100.0
30,"Pratt, Daniel",7,3,3,10,,,,3.0,1.0,1.0,,2.0,2.0,1.0,,4.0,6.0,,,3.0,,1.0,83.0
3,"Rawlings, Brady",13,3,8,21,,,,2.0,2.0,4.0,3.0,2.0,2.0,,,6.0,17.0,,,1.0,,1.0,95.0
7,"Simpson, Adam",25,5,16,41,1,,5.0,3.0,4.0,6.0,10.0,5.0,3.0,2.0,3.0,19.0,23.0,,,2.0,,,83.0
9,"Sinclair, Jess",14,7,10,24,1,,,2.0,1.0,2.0,2.0,1.0,,,,6.0,18.0,,,,,,85.0
19,"Swallow, Andrew",10,3,10,20,2,,,7.0,,3.0,4.0,4.0,1.0,3.0,,9.0,10.0,,,2.0,,1.0,66.0
36,"Watt, Shannon",7,6,4,11,,,,4.0,2.0,1.0,,,2.0,,,5.0,7.0,,,2.0,,,100.0
8,"Wells, Daniel",15,5,4,19,2,3.0,,5.0,,9.0,7.0,1.0,1.0,1.0,2.0,10.0,9.0,,1.0,2.0,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,81,137,342,18,10.0,47.0,69.0,30.0,57.0,43.0,47.0,23.0,26.0,5.0,149.0,195.0,11.0,4.0,49.0,3.0,10.0,
Opposition,Opposition,184,81,158,342,15,12.0,43.0,75.0,36.0,51.0,44.0,52.0,26.0,23.0,1.0,133.0,211.0,11.0,15.0,57.0,4.0,8.0,
