Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 199d,38 (25-0-13 65.79%),9 (0.24),←,
24,"Bews, Jed",27y 112d,106 (62-2-42 59.43%),12 (0.11),←,
46,"Blicavs, Mark",30y 8d,182 (120-2-60 66.48%),41 (0.23),←,
6,"Clark, Jordan",20y 171d,24 (16-0-8 66.67%),14 (0.58),←,
18,"Constable, Charlie",21y 322d,12 (9-0-3 75.00%),6 (0.50),←,
40,"Dahlhaus, Luke",28y 227d,197 (99-0-98 50.25%),132 (0.67),43 (29-0-14 67.44%),22 (0.51)
22,"Duncan, Mitch",29y 299d,224 (160-1-63 71.65%),159 (0.71),←,
31,"Evans, Francis",19y 225d,2 (2-0-0 100.00%),2 (1.00),←,
29,"Guthrie, Cameron",28y 229d,185 (121-2-62 65.95%),60 (0.32),←,
26,"Hawkins, Tom",32y 258d,280 (199-2-79 71.43%),610 (2.18),←,
25,"Henderson, Lachie",31y 112d,188 (97-2-89 52.13%),114 (0.61),71 (47-1-23 66.90%),10 (0.14)
38,"Henry, Jack",22y 219d,68 (44-0-24 64.71%),11 (0.16),←,
4,"Higgins, Shaun",33y 32d,240 (110-1-129 46.04%),224 (0.93),3 (2-0-1 66.67%),
9,"Holmes, Max",18y 219d,1 (1-0-0 100.00%),,←,
8,"Kolodjashnij, Jake",25y 239d,113 (73-2-38 65.49%),,←,
32,"Miers, Gryan",22y 6d,49 (33-0-16 67.35%),50 (1.02),←,
42,"OConnor, Mark",24y 78d,54 (35-0-19 64.81%),3 (0.06),←,
3,"Parfitt, Brandan",22y 343d,75 (52-0-23 69.33%),36 (0.48),←,
14,"Selwood, Joel",32y 314d,313 (228-1-84 73.00%),164 (0.52),←,
7,"Smith, Isaac",32y 96d,213 (146-1-66 68.78%),168 (0.79),3 (2-0-1 66.67%),3 (1.00)
1,"Stanley, Rhys",30y 125d,147 (80-1-66 54.76%),95 (0.65),89 (59-1-29 66.85%),55 (0.62)
44,"Stewart, Tom",28y 21d,89 (58-0-31 65.17%),3 (0.03),←,
2,"Tuohy, Zach",31y 116d,207 (102-2-103 49.76%),70 (0.34),87 (54-1-32 62.64%),30 (0.34)
Totals,Totals,26y 347d,3007 (1872-19-1116 62.25%),1983 (0.66),,
C,"Scott, Chris",44y 337d,239 (164-2-73 69.04%),,←,
