Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",11,3,13,24,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,6.0,17.0,,1.0,1.0,1.0,,90.0
3,"Bartel, Jimmy",10,7,11,21,,,,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,3.0,18.0,,,3.0,,1.0,88.0
17,"Byrnes, Shannon",6,3,9,15,,,,4.0,,3.0,2.0,2.0,,1.0,,6.0,9.0,,,2.0,2.0,,79.0
11,"Corey, Joel",10,3,17,27,,,2.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,,11.0,17.0,,,2.0,,,92.0
44,"Enright, Corey",19,6,9,28,,,,4.0,7.0,5.0,,4.0,1.0,3.0,,7.0,19.0,,,5.0,1.0,,91.0
25,"Gillies, Tom",6,1,3,9,,,,1.0,1.0,1.0,,,,,,1.0,9.0,,,2.0,5.0,,87.0
2,"Harley, Tom",4,7,12,16,1,,,1.0,1.0,1.0,,,2.0,,,5.0,12.0,2.0,,4.0,,,88.0
26,"Hawkins, Tom",7,7,4,11,,,1.0,,,3.0,,2.0,2.0,2.0,,5.0,6.0,1.0,,2.0,,1.0,87.0
34,"Hogan, Simon",6,3,6,12,1,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,4.0,8.0,1.0,1.0,,,,76.0
20,"Johnson, Steve",7,5,6,13,,2.0,,,2.0,2.0,1.0,8.0,,5.0,,6.0,9.0,1.0,2.0,2.0,,2.0,83.0
45,"Ling, Cameron",13,7,12,25,1,,,5.0,3.0,3.0,3.0,2.0,2.0,1.0,,6.0,20.0,,,1.0,,,87.0
13,"Lonergan, Tom",2,1,4,6,,,,,1.0,,,4.0,,4.0,,4.0,2.0,,,5.0,,,100.0
4,"Mackie, Andrew",11,9,17,28,,,,,1.0,4.0,1.0,4.0,,1.0,,9.0,19.0,,,3.0,,,90.0
39,"Milburn, Darren",11,2,6,17,,,,,1.0,2.0,,1.0,1.0,,,6.0,12.0,,,9.0,1.0,,76.0
21,"Mooney, Cameron",9,8,6,15,2,2.0,,1.0,,2.0,,2.0,1.0,,,7.0,8.0,3.0,3.0,2.0,,1.0,81.0
41,"Mumford, Shane",2,3,8,10,,,21.0,3.0,1.0,,,6.0,1.0,3.0,,7.0,4.0,2.0,,4.0,,,79.0
33,"Rooke, Max",6,3,3,9,1,,,1.0,,3.0,,,,,,2.0,5.0,1.0,1.0,,1.0,,79.0
14,"Selwood, Joel",16,4,12,28,,,,11.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,8.0,20.0,,,3.0,1.0,,86.0
27,"Stokes, Mathew",7,4,6,13,2,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,7.0,1.0,2.0,4.0,,1.0,81.0
10,"Tenace, Kane",7,,5,12,,,,1.0,2.0,,1.0,,,,,3.0,7.0,,,,,,67.0
5,"Varcoe, Travis",6,2,6,12,,1.0,,,2.0,2.0,,1.0,2.0,,,4.0,8.0,,2.0,2.0,1.0,1.0,82.0
40,"Wojcinski, David",2,1,5,7,,,,,,1.0,,,,,,3.0,4.0,,,,2.0,,31.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,89,180,358,8,14.0,24.0,41.0,33.0,46.0,19.0,50.0,23.0,29.0,2.0,118.0,240.0,12.0,12.0,56.0,15.0,7.0,
Opposition,Opposition,226,113,194,420,14,13.0,28.0,60.0,37.0,50.0,31.0,48.0,29.0,23.0,4.0,137.0,281.0,11.0,10.0,59.0,11.0,11.0,
