North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 201d,134 (73-0-61 54.48%),17 (0.13),←,
50,"Brown, Ben",24y 133d,57 (36-0-21 63.16%),96 (1.68),←,
10,"Cunnington, Ben",25y 276d,146 (80-0-66 54.79%),58 (0.40),←,
38,"Daw, Majak",26y 22d,26 (10-0-16 38.46%),27 (1.04),←,
14,"Dumont, Trent",21y 276d,22 (6-0-16 27.27%),8 (0.36),←,
27,"Garner, Taylor",23y 84d,17 (12-0-5 70.59%),9 (0.53),←,
43,"Gibson, Sam",30y 310d,110 (63-0-47 57.27%),47 (0.43),←,
6,"Hansen, Lachlan",28y 228d,140 (69-1-70 49.64%),76 (0.54),←,
4,"Higgins, Shaun",29y 29d,164 (80-1-83 49.09%),180 (1.10),35 (22-0-13 62.86%),52 (1.49)
8,"Hrovat, Nathan",22y 299d,32 (14-0-18 43.75%),15 (0.47),2 (0-0-2 0.00%),1 (0.50)
34,"Macmillan, Jamie",25y 191d,106 (57-0-49 53.77%),42 (0.40),←,
11,"McDonald, Luke",22y 52d,54 (33-0-21 61.11%),4 (0.07),←,
17,"Mullett, Aaron",25y 38d,68 (35-0-33 51.47%),26 (0.38),←,
31,"Preuss, Braydon",21y 290d,2 (0-0-2 0.00%),1 (0.50),←,
21,"Simpkin, Jy",19y 28d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Swallow, Andrew",29y 304d,210 (107-1-102 51.19%),76 (0.36),←,
25,"Tarrant, Robbie",27y 342d,86 (44-0-42 51.16%),42 (0.49),←,
12,"Thomas, Lindsay",29y 33d,198 (98-2-98 50.00%),322 (1.63),←,
16,"Thompson, Scott",30y 328d,181 (90-2-89 50.28%),6 (0.03),←,
28,"Turner, Kayne",21y 92d,23 (14-0-9 60.87%),20 (0.87),←,
2,"Williams, Marley",23y 254d,70 (36-0-34 51.43%),7 (0.10),2 (0-0-2 0.00%),1 (0.50)
7,"Ziebell, Jack",26y 33d,149 (75-0-74 50.34%),91 (0.61),←,
Totals,Totals,25y 158d,1997 (1032-7-958 51.68%),1171 (0.59),,
C,"Scott, Brad",40y 334d,159 (85-0-74 53.46%),,←,
