Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",14,4,5,19,,,,2.0,11.0,1.0,,2.0,1.0,,,5.0,9.0,,,5.0,,1.0,94.0
8,"Bewick, Rohan",6,4,1,7,1,,,,,2.0,,2.0,1.0,,,1.0,5.0,,1.0,1.0,,,89.0
20,"Black, Simon",20,3,13,33,,1.0,,6.0,4.0,5.0,6.0,6.0,2.0,1.0,,13.0,19.0,,,,,,78.0
42,"Clarke, Justin",11,4,1,12,,,,2.0,6.0,,,3.0,,,,1.0,11.0,,,8.0,,,95.0
47,"Crisp, Jack",5,1,1,6,,,,5.0,1.0,1.0,2.0,2.0,1.0,,,3.0,3.0,,,,,,73.0
1 ↑,"Docherty, Sam",6,3,4,10,,1.0,,2.0,2.0,2.0,1.0,,2.0,,,5.0,5.0,,,,,,41.0
11,"Hanley, Pearce",6,1,4,10,,1.0,,2.0,,2.0,,2.0,,1.0,,3.0,8.0,,,2.0,,,88.0
2,"Harwood, Ryan",9,6,10,19,,,,2.0,1.0,3.0,1.0,4.0,,1.0,,10.0,10.0,1.0,,1.0,2.0,1.0,94.0
28,"Karnezis, Patrick",12,6,6,18,,2.0,,3.0,2.0,3.0,5.0,4.0,,2.0,,9.0,10.0,1.0,3.0,2.0,,1.0,87.0
35,"Lester, Ryan",6,3,8,14,,,,4.0,1.0,1.0,4.0,2.0,1.0,1.0,,6.0,9.0,,,2.0,,,81.0
5,"Longer, Billy",2,2,4,6,,,18.0,5.0,,2.0,,3.0,1.0,2.0,,2.0,4.0,,,3.0,,,77.0
9,"McGrath, Ashley",8,6,3,11,3,1.0,,3.0,,2.0,,1.0,,,,5.0,6.0,2.0,2.0,,,,89.0
46,"Michael, Sam",2,1,1,3,,,7.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,83.0
3 ↓,"Moloney, Brent",6,,3,9,,,,,1.0,2.0,2.0,,,,,2.0,6.0,,,,,1.0,45.0
22,"Paparone, Marco",10,6,5,15,1,1.0,,1.0,,3.0,,6.0,,2.0,,4.0,11.0,,2.0,2.0,,,84.0
24,"Patfull, Joel",10,4,2,12,,,,1.0,2.0,,,2.0,3.0,2.0,,5.0,5.0,1.0,,7.0,,,95.0
31,"Polkinghorne, James",6,3,5,11,,,,1.0,1.0,5.0,,1.0,,,,4.0,7.0,,,6.0,,,83.0
29,"Raines, Andrew",4,3,7,11,,,,2.0,1.0,,2.0,3.0,,1.0,,3.0,8.0,,,1.0,,,79.0
30,"Redden, Jack",14,3,8,22,1,,2.0,9.0,5.0,2.0,5.0,,2.0,,,17.0,7.0,2.0,,1.0,1.0,,87.0
14,"Staker, Brent",9,4,1,10,1,1.0,,2.0,1.0,2.0,,2.0,2.0,1.0,,7.0,3.0,1.0,1.0,4.0,,,92.0
26,"Yeo, Elliot",5,3,8,13,,,,,3.0,2.0,1.0,3.0,,,,6.0,7.0,,,2.0,,1.0,83.0
15,"Zorko, Dayne",9,5,12,21,,,,8.0,1.0,3.0,2.0,4.0,,2.0,,10.0,12.0,,,2.0,1.0,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,75,112,292,7,9.0,27.0,61.0,43.0,43.0,31.0,52.0,17.0,16.0,,122.0,167.0,8.0,9.0,49.0,4.0,7.0,
Opposition,Opposition,230,103,205,435,14,16.0,51.0,67.0,34.0,64.0,40.0,50.0,16.0,17.0,6.0,143.0,291.0,10.0,10.0,36.0,15.0,11.0,
