Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",12,6,,12,2,3.0,3.0,1.0,,,,,,1.0,,,,,,,,,
4,"Campbell, Tony",10,4,,10,1,,,,,,,,1.0,,,,,,,,,,
25,"Eishold, Simon",13,8,7,20,1,,,5.0,,,,,1.0,5.0,,,,,,,,,
21,"Febey, Steven",6,2,3,9,,,,,,,,,,,,,,,,,,,
14,"Grinter, Rod",10,4,1,11,4,,,,,,,,2.0,3.0,,,,,,,,,
33,"Healy, Greg",9,2,11,20,1,,,,,,,,2.0,,,,,,,,,,
28,"Howat, John",8,1,2,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
45,"Jackson, Ricky",10,2,4,14,2,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
17,"Lovett, Brett",11,5,3,14,,,,1.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",9,7,1,10,,,,4.0,,,,,,1.0,,,,,,,,,
34,"Newport, Stephen",9,7,7,16,,,,1.0,,,,,1.0,,,,,,,,,,
29,"Obst, Andrew",6,2,6,12,,1.0,,2.0,,,,,,4.0,,,,,,,,,
1,"ODwyer, Steven",1,,1,2,,,4.0,1.0,,,,,1.0,3.0,,,,,,,,,
41,"Rohde, Peter",7,2,4,11,,,,2.0,,,,,2.0,1.0,,,,,,,,,
5,"Spalding, Earl",10,4,4,14,1,,,2.0,,,,,2.0,,,,,,,,,,
18,"Stretch, Steven",15,2,,15,,2.0,,1.0,,,,,3.0,,,,,,,,,,
11,"Stynes, Jim",8,6,2,10,,,10.0,,,,,,6.0,2.0,,,,,,,,,
15,"Tingay, Stephen",12,3,1,13,1,1.0,,,,,,,,1.0,,,,,,,,,
12,"Viney, Todd",7,2,2,9,,,,,,,,,1.0,,,,,,,,,,
8,"Yeats, Graeme",10,1,2,12,2,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,70,61,244,15,10.0,17.0,25.0,,,,,29.0,24.0,,,,,,,,,
Opposition,Opposition,218,80,118,336,19,16.0,15.0,34.0,,,,,24.0,29.0,,,,,,,,,
