Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Bailey, Max",6,,5,11,1,,29.0,2.0,,2.0,4.0,6.0,5.0,6.0,,8.0,3.0,,,6.0,,,69.0
14,"Birchall, Grant",7,1,7,14,,,,1.0,1.0,1.0,,4.0,,2.0,,4.0,8.0,,,,,,78.0
22,"Breust, Luke",4,1,9,13,,,,2.0,,1.0,1.0,3.0,1.0,,,6.0,8.0,,1.0,1.0,1.0,1.0,80.0
9,"Burgoyne, Shaun",13,6,10,23,2,1.0,1.0,3.0,,4.0,2.0,1.0,1.0,,,8.0,14.0,,3.0,,,1.0,80.0
41,"Duryea, Taylor",8,4,9,17,,,,4.0,4.0,3.0,4.0,1.0,1.0,1.0,,4.0,15.0,,,4.0,,,83.0
23,"Franklin, Lance",12,6,5,17,2,2.0,,1.0,1.0,4.0,,1.0,2.0,1.0,,5.0,12.0,1.0,2.0,,,1.0,95.0
18,"Guerra, Brent",7,6,14,21,,,,1.0,4.0,2.0,2.0,,1.0,,,9.0,12.0,,,4.0,,,79.0
19,"Gunston, Jack",13,10,7,20,3,1.0,,3.0,,4.0,1.0,2.0,,2.0,,8.0,14.0,1.0,2.0,1.0,,1.0,91.0
20,"Hale, David",7,4,10,17,1,1.0,20.0,3.0,,3.0,4.0,2.0,1.0,1.0,,10.0,9.0,1.0,3.0,3.0,,1.0,89.0
15,"Hodge, Luke",15,4,3,18,1,1.0,,4.0,1.0,7.0,3.0,1.0,1.0,1.0,,5.0,13.0,,2.0,1.0,,2.0,82.0
17,"Lake, Brian",12,9,5,17,,1.0,,4.0,4.0,1.0,,3.0,,3.0,,6.0,12.0,2.0,1.0,4.0,,,96.0
3,"Lewis, Jordan",13,4,14,27,1,,1.0,4.0,,6.0,11.0,2.0,1.0,1.0,1.0,14.0,13.0,,1.0,2.0,,,91.0
5,"Mitchell, Sam",15,,20,35,1,1.0,,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,13.0,20.0,,,1.0,1.0,2.0,90.0
7 ↓,"Osborne, Michael",2,1,3,5,,,,2.0,,,,2.0,,2.0,,4.0,1.0,1.0,,,,,55.0
28 ↑,"Puopolo, Paul",5,3,7,12,1,,,1.0,,3.0,1.0,1.0,2.0,,,8.0,5.0,,2.0,1.0,1.0,,33.0
2,"Roughead, Jarryd",15,6,7,22,5,2.0,,2.0,,1.0,2.0,2.0,1.0,,2.0,10.0,13.0,1.0,5.0,,,,92.0
12,"Sewell, Brad",11,2,11,22,1,,,3.0,1.0,1.0,2.0,3.0,,2.0,,4.0,18.0,,,,,,80.0
26,"Shiels, Liam",11,5,8,19,1,1.0,,6.0,2.0,4.0,2.0,2.0,,1.0,,4.0,15.0,,2.0,1.0,,2.0,84.0
32,"Simpkin, Jonathan",9,2,14,23,,1.0,,1.0,1.0,6.0,3.0,,1.0,,,8.0,15.0,,,,,2.0,84.0
16,"Smith, Isaac",10,4,9,19,1,,1.0,2.0,,3.0,,1.0,2.0,1.0,,4.0,15.0,,,2.0,4.0,1.0,83.0
27,"Spangher, Matthew",10,6,7,17,,,,3.0,2.0,,,2.0,3.0,2.0,,5.0,13.0,1.0,,8.0,1.0,,94.0
24,"Stratton, Ben",8,2,10,18,,1.0,,1.0,,,1.0,1.0,,,,4.0,11.0,,1.0,8.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,86,194,407,21,14.0,52.0,56.0,24.0,60.0,46.0,43.0,24.0,27.0,6.0,151.0,259.0,8.0,25.0,47.0,8.0,14.0,
Opposition,Opposition,190,71,139,329,9,3.0,38.0,82.0,34.0,34.0,38.0,56.0,28.0,24.0,,129.0,193.0,2.0,7.0,36.0,3.0,5.0,
