Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,3,6,14,,2.0,,2.0,,2.0,,3.0,3.0,,,8.0,8.0,,2.0,2.0,,,79.0
21,"Barlow, Michael",14,3,9,23,,1.0,,8.0,4.0,4.0,4.0,7.0,,2.0,,11.0,12.0,,1.0,,,1.0,82.0
30 ↓,"Clarke, Zac",1,1,4,5,,,8.0,3.0,,1.0,1.0,2.0,,1.0,,3.0,2.0,,,2.0,,1.0,58.0
15,"Crowley, Ryan",6,2,9,15,,2.0,1.0,,1.0,,2.0,3.0,2.0,1.0,,4.0,12.0,,1.0,,,,88.0
3,"Dawson, Zac",,3,7,7,,,,2.0,1.0,,,4.0,,4.0,,3.0,4.0,,,2.0,,,100.0
9,"de Boer, Matt",3,3,13,16,,,,3.0,,,2.0,2.0,,1.0,,8.0,7.0,,,5.0,,,75.0
41,"Duffield, Paul",12,2,5,17,,,,6.0,4.0,4.0,,,,,,2.0,12.0,,,3.0,3.0,1.0,97.0
7,"Fyfe, Nat",13,3,15,28,,1.0,,6.0,1.0,2.0,5.0,6.0,1.0,2.0,,18.0,12.0,2.0,3.0,1.0,,1.0,85.0
32,"Hill, Stephen",10,,11,21,,1.0,,,1.0,1.0,2.0,4.0,,1.0,,9.0,11.0,,,2.0,1.0,1.0,84.0
37,"Johnson, Michael",13,8,7,20,,,1.0,2.0,1.0,4.0,,1.0,,1.0,,6.0,14.0,1.0,,10.0,1.0,,97.0
23,"Mayne, Chris",4,5,9,13,1,,,4.0,,1.0,2.0,1.0,1.0,,,4.0,9.0,,2.0,,,,80.0
18,"McPharlin, Luke",9,7,7,16,,,,,5.0,1.0,,3.0,,,,7.0,9.0,2.0,,2.0,1.0,,100.0
16,"Mundy, David",19,3,9,28,,1.0,1.0,8.0,3.0,4.0,7.0,2.0,1.0,,,12.0,15.0,,,1.0,,,79.0
13,"Mzungu, Tendai",14,4,5,19,1,,,1.0,4.0,2.0,2.0,2.0,,,,6.0,10.0,1.0,2.0,3.0,,,85.0
27 ↑,"Neale, Lachie",5,2,2,7,,,,,1.0,1.0,1.0,,1.0,,,4.0,3.0,,,1.0,2.0,,20.0
29,"Pavlich, Matthew",12,6,1,13,3,2.0,,3.0,,5.0,,1.0,1.0,1.0,,3.0,11.0,1.0,3.0,,,1.0,90.0
6,"Pearce, Danyle",11,3,6,17,1,,,4.0,2.0,5.0,1.0,4.0,,,,4.0,15.0,,,,1.0,,76.0
31,"Sandilands, Aaron",2,1,11,13,,,44.0,1.0,1.0,1.0,3.0,,,,,8.0,5.0,1.0,,5.0,,,79.0
34,"Spurr, Lee",8,4,2,10,,,,4.0,,1.0,,1.0,1.0,1.0,,2.0,9.0,,,3.0,,,95.0
8,"Suban, Nick",5,3,7,12,,1.0,,4.0,1.0,2.0,1.0,,2.0,,,6.0,6.0,,1.0,1.0,1.0,,74.0
33,"Sutcliffe, Cam",6,,2,8,,,,1.0,2.0,1.0,,,1.0,,,3.0,5.0,,,3.0,,,97.0
10,"Walters, Michael",6,4,5,11,2,,,3.0,,2.0,1.0,,,,,5.0,6.0,1.0,2.0,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,70,152,333,8,14.0,55.0,65.0,32.0,44.0,34.0,46.0,14.0,15.0,,136.0,197.0,9.0,17.0,47.0,10.0,6.0,
Opposition,Opposition,221,103,116,337,11,11.0,27.0,80.0,28.0,45.0,42.0,40.0,15.0,14.0,,142.0,198.0,13.0,11.0,57.0,2.0,6.0,
