Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
8,"Anderson, Dean",22y 362d,36 (28-0-8 77.78%),40 (1.11),←,
7,"Ayres, Gary",29y 304d,211 (157-1-53 74.64%),53 (0.25),←,
23,"Brereton, Dermott",25y 344d,160 (123-1-36 77.19%),367 (2.29),←,
4,"Collins, Andrew",25y 95d,70 (54-0-16 77.14%),18 (0.26),←,
32,"Cooper, Paul",22y 114d,12 (7-0-5 58.33%),1 (0.08),←,
13,"Dear, Paul",23y 213d,31 (21-0-10 67.74%),27 (0.87),←,
19,"Dunstall, Jason",25y 349d,121 (98-0-23 80.99%),529 (4.37),←,
1,"Jencke, Ray",24y 126d,69 (51-0-18 73.91%),17 (0.25),←,
34,"Kennedy, John",30y 249d,232 (160-1-71 69.18%),200 (0.86),←,
24,"Langford, Chris",27y 208d,163 (126-1-36 77.61%),27 (0.17),←,
12,"Lawrence, Stephen",21y 98d,20 (13-0-7 65.00%),8 (0.40),←,
31,"Madigan, Greg",20y 186d,12 (8-0-4 66.67%),1 (0.08),←,
20,"Maginness, Scott",23y 361d,52 (43-0-9 82.69%),3 (0.06),←,
2,"Mew, Chris",29y 83d,196 (143-1-52 73.21%),19 (0.10),←,
15,"Morris, Russell",28y 58d,93 (71-1-21 76.88%),52 (0.56),←,
35,"Morrissey, James",25y 298d,57 (44-0-13 77.19%),56 (0.98),←,
55,"Nugent, Glenn",18y 263d,2 (2-0-0 100.00%),2 (1.00),←,
18,"Pritchard, Darrin",24y 130d,73 (57-0-16 78.08%),34 (0.47),←,
17,"Tuck, Michael",37y 35d,399 (281-1-117 70.55%),316 (0.79),←,
10,"Wittman, Chris",24y 333d,65 (52-0-13 80.00%),58 (0.89),←,
Totals,Totals,25y 229d,2074 (1539-7-528 74.20%),1828 (0.88),,
C,"Jeans, Allan",56y 311d,548 (348-2-198 63.69%),,215 (155-1-59 72.33%),
