Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",25y 223d,106 (54-0-52 50.94%),42 (0.40),61 (46-0-15 75.41%),18 (0.30)
31,"Andrews, Harris",26y 160d,170 (78-0-92 45.88%),10 (0.06),←,
8,"Ashcroft, Will",19y 14d,10 (8-0-2 80.00%),6 (0.60),←,
33,"Bailey, Zac",23y 239d,104 (68-0-36 65.38%),106 (1.02),←,
7,"Berry, Jarrod",25y 104d,118 (65-0-53 55.08%),53 (0.45),←,
23,"Cameron, Charlie",28y 319d,186 (119-1-66 64.25%),329 (1.77),113 (72-0-41 63.72%),242 (2.14)
18,"Coleman, Keidean",23y 50d,50 (34-0-16 68.00%),12 (0.24),←,
3,"Daniher, Joe",29y 77d,161 (76-1-84 47.52%),304 (1.89),53 (36-0-17 67.92%),113 (2.13)
5,"Dunkley, Josh",26y 131d,126 (73-0-53 57.94%),65 (0.52),10 (8-0-2 80.00%),
19,"Gunston, Jack",31y 216d,234 (143-1-90 61.32%),441 (1.88),9 (7-0-2 77.78%),11 (1.22)
30,"Hipwood, Eric",25y 249d,137 (71-0-66 51.82%),204 (1.49),←,
35,"Lester, Ryan",30y 267d,165 (70-0-95 42.42%),46 (0.28),←,
11,"McCarthy, Lincoln",29y 210d,129 (92-0-37 71.32%),141 (1.09),100 (69-0-31 69.00%),116 (1.16)
6,"McCluggage, Hugh",25y 78d,140 (78-0-62 55.71%),86 (0.61),←,
46,"McInerney, Oscar",28y 314d,111 (70-0-41 63.06%),48 (0.43),←,
26,"McKenna, Conor",27y 53d,89 (43-1-45 48.88%),23 (0.26),10 (8-0-2 80.00%),3 (0.30)
9,"Neale, Lachie",29y 361d,230 (129-0-101 56.09%),113 (0.49),95 (64-0-31 67.37%),46 (0.48)
40,"Payne, Jack",23y 217d,37 (22-0-15 59.46%),2 (0.05),←,
16,"Rayner, Cam",23y 211d,97 (58-0-39 59.79%),91 (0.94),←,
22,"Sharp, Harry",20y 154d,10 (7-0-3 70.00%),2 (0.20),←,
37,"Starcevich, Brandon",23y 300d,81 (56-0-25 69.14%),5 (0.06),←,
44,"Wilmot, Darcy",19y 140d,13 (10-0-3 76.92%),3 (0.23),←,
15,"Zorko, Dayne",34y 100d,238 (108-0-130 45.38%),220 (0.92),←,
Totals,Totals,26y 55d,2742 (1532-4-1206 55.87%),2352 (0.86),,
C,"Fagan, Chris",61y 331d,146 (81-0-65 55.48%),,←,
