Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",15,5,4,19,4,1.0,,3.0,1.0,6.0,,4.0,2.0,1.0,3.0,8.0,11.0,,1.0,,1.0,1.0,73.0
21,"Barlow, Michael",10,1,12,22,1,,,4.0,1.0,3.0,5.0,1.0,1.0,1.0,,12.0,9.0,,,,,,86.0
30,"Clarke, Zac",7,5,8,15,2,,30.0,2.0,1.0,,2.0,1.0,3.0,,,7.0,8.0,2.0,1.0,4.0,,,86.0
15,"Crowley, Ryan",12,4,6,18,1,1.0,,6.0,,4.0,,4.0,,,,3.0,14.0,,1.0,2.0,,1.0,84.0
3,"Dawson, Zac",4,4,3,7,,,,2.0,1.0,,1.0,1.0,,,,2.0,4.0,,,5.0,,,92.0
9,"de Boer, Matt",5,2,10,15,,,,11.0,1.0,,1.0,3.0,,2.0,,7.0,9.0,,,3.0,,,86.0
41,"Duffield, Paul",13,9,5,18,,,,2.0,3.0,2.0,,5.0,,3.0,,3.0,13.0,,,1.0,2.0,,91.0
7,"Fyfe, Nat",14,6,11,25,,1.0,3.0,4.0,2.0,3.0,4.0,4.0,,2.0,,9.0,17.0,1.0,,2.0,3.0,1.0,85.0
38,"Hannath, Jack",4,1,4,8,1,,8.0,,,1.0,,1.0,2.0,1.0,,3.0,4.0,,,2.0,,,89.0
32,"Hill, Stephen",10,2,11,21,,,,1.0,4.0,3.0,,1.0,,1.0,,5.0,17.0,,1.0,5.0,5.0,1.0,90.0
37,"Johnson, Michael",13,5,4,17,1,,,,2.0,3.0,,1.0,,,,6.0,10.0,,,8.0,3.0,,94.0
23,"Mayne, Chris",9,4,12,21,,,,3.0,,2.0,,2.0,2.0,1.0,,7.0,14.0,,,1.0,1.0,2.0,79.0
16,"Mundy, David",13,2,12,25,,,,7.0,5.0,3.0,5.0,2.0,1.0,1.0,2.0,15.0,14.0,,,2.0,,,81.0
13,"Mzungu, Tendai",9,4,9,18,,,1.0,4.0,4.0,,,2.0,,1.0,1.0,5.0,12.0,,,4.0,,,90.0
27,"Neale, Lachie",13,3,15,28,1,1.0,,2.0,1.0,4.0,6.0,1.0,,,,14.0,14.0,,,1.0,,1.0,80.0
29,"Pavlich, Matthew",7,8,11,18,4,1.0,,2.0,,3.0,,1.0,2.0,,,8.0,10.0,1.0,3.0,,,2.0,85.0
6,"Pearce, Danyle",18,4,7,25,,1.0,,1.0,2.0,4.0,6.0,1.0,2.0,1.0,,11.0,15.0,,,1.0,,,79.0
11 ↑,"Sheridan, Tom",10,4,7,17,2,,,2.0,1.0,2.0,1.0,,2.0,,,3.0,14.0,,,1.0,1.0,,65.0
34,"Spurr, Lee",12,6,2,14,,,,,1.0,,,2.0,,2.0,,3.0,10.0,1.0,,1.0,,,90.0
8 ↓,"Suban, Nick",1,,4,5,,,,1.0,,1.0,1.0,,1.0,,,3.0,2.0,,,,,,16.0
33,"Sutcliffe, Cam",8,5,10,18,1,,,2.0,3.0,,2.0,4.0,,4.0,,8.0,11.0,,1.0,5.0,1.0,,93.0
10,"Walters, Michael",10,4,4,14,3,1.0,,2.0,,1.0,1.0,2.0,2.0,1.0,,7.0,9.0,,1.0,1.0,1.0,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,88,171,388,21,8.0,42.0,61.0,33.0,45.0,35.0,43.0,20.0,22.0,6.0,149.0,241.0,5.0,9.0,49.0,18.0,11.0,
Opposition,Opposition,188,78,165,353,9,6.0,47.0,88.0,21.0,42.0,47.0,53.0,22.0,20.0,,141.0,216.0,6.0,7.0,42.0,9.0,6.0,
