Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 234d,138 (79-0-59 57.25%),5 (0.04),74 (50-0-24 67.57%),
14,"Bergman, Miles",22y 191d,64 (42-0-22 65.63%),19 (0.30),←,
10,"Boak, Travis",35y 269d,353 (185-1-167 52.55%),204 (0.58),←,
7,"Burgoyne, Jase",20y 286d,19 (9-0-10 47.37%),2 (0.11),←,
9,"Butters, Zak",23y 231d,100 (62-0-38 62.00%),58 (0.58),←,
33,"Byrne-Jones, Darcy",28y 219d,180 (108-0-72 60.00%),35 (0.19),←,
22,"Dixon, Charlie",33y 216d,209 (110-1-98 52.87%),345 (1.65),144 (91-0-53 63.19%),251 (1.74)
28,"Drew, Willem",25y 208d,88 (55-0-33 62.50%),18 (0.20),←,
6,"Farrell, Kane",25y 40d,78 (49-0-29 62.82%),42 (0.54),←,
19,"Georgiades, Mitch",22y 211d,53 (34-0-19 64.15%),73 (1.38),←,
18,"Horne-Francis, Jason",20y 310d,46 (23-0-23 50.00%),24 (0.52),29 (21-0-8 72.41%),20 (0.69)
5,"Houston, Dan",26y 350d,153 (97-0-56 63.40%),36 (0.24),←,
34,"Jones, Lachie",22y 17d,42 (24-0-18 57.14%),6 (0.14),←,
4,"Marshall, Todd",25y 201d,104 (69-0-35 66.35%),147 (1.41),←,
44,"Mead, Jackson",22y 209d,25 (14-0-11 56.00%),5 (0.20),←,
2,"Powell-Pepper, Sam",26y 109d,142 (88-0-54 61.97%),106 (0.75),←,
27,"Ratugolea, Esava",25y 277d,82 (54-1-27 66.46%),38 (0.46),7 (5-0-2 71.43%),
15,"Rioli, Willie",28y 327d,77 (49-0-28 63.64%),100 (1.30),26 (18-0-8 69.23%),40 (1.54)
1,"Rozee, Connor",24y 95d,113 (71-0-42 62.83%),105 (0.93),←,
24,"Sweet, Jordon",26y 84d,13 (10-0-3 76.92%),2 (0.15),2 (1-0-1 50.00%),
23,"Williams, Dylan",22y 300d,24 (19-0-5 79.17%),,←,
16,"Wines, Ollie",29y 202d,234 (139-0-95 59.40%),94 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 245d,58 (29-1-28 50.86%),,7 (5-0-2 71.43%),
Totals,Totals,25y 321d,2395 (1419-4-972 59.25%),1464 (0.61),,
C,"Hinkley, Ken",57y 209d,255 (153-0-102 60.00%),,←,
