Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",24y 297d,117 (47-1-69 40.60%),61 (0.52),←,
5,"Broadbent, Matthew",22y 297d,64 (19-1-44 30.47%),35 (0.55),←,
11,"Butcher, John",21y 326d,13 (3-0-10 23.08%),22 (1.69),←,
27,"Carlile, Alipate",26y 25d,119 (45-1-73 38.24%),5 (0.04),←,
30,"Colquhoun, Sam",18y 156d,2 (0-0-2 0.00%),,←,
18,"Cornes, Kane",30y 140d,254 (126-2-126 50.00%),88 (0.35),←,
7,"Ebert, Brad",23y 53d,107 (38-1-68 35.98%),52 (0.49),31 (10-1-20 33.87%),19 (0.61)
9,"Gray, Robbie",25y 56d,76 (27-0-49 35.53%),108 (1.42),←,
8,"Hartlett, Hamish",22y 284d,55 (17-1-37 31.82%),27 (0.49),←,
3,"Heath, Campbell",22y 54d,10 (5-0-5 50.00%),1 (0.10),8 (5-0-3 62.50%),1 (0.13)
42,"Jonas, Tom",22y 136d,22 (7-1-14 34.09%),,←,
44,"Logan, Tom",27y 327d,105 (32-1-72 30.95%),22 (0.21),102 (32-1-69 31.86%),22 (0.22)
37,"Mitchell, Kane",23y 175d,7 (3-0-4 42.86%),5 (0.71),←,
6,"Monfries, Angus",26y 126d,159 (63-3-93 40.57%),176 (1.11),9 (5-0-4 55.56%),11 (1.22)
26,"Moore, Andrew",21y 360d,28 (10-0-18 35.71%),10 (0.36),←,
13,"OShea, Cameron",21y 73d,31 (9-0-22 29.03%),5 (0.16),←,
34,"Redden, Jarrad",22y 149d,14 (4-1-9 32.14%),3 (0.21),←,
28,"Schulz, Jay",28y 37d,127 (44-3-80 35.83%),185 (1.46),56 (20-1-35 36.61%),127 (2.27)
21,"Thomas, Matt",26y 87d,84 (25-1-58 30.36%),29 (0.35),←,
39,"Westhoff, Justin",26y 236d,120 (46-1-73 38.75%),158 (1.32),←,
16,"Wines, Ollie",18y 230d,9 (5-0-4 55.56%),4 (0.44),←,
20,"Wingard, Chad",19y 300d,28 (10-1-17 37.50%),25 (0.89),←,
Totals,Totals,23y 278d,1551 (585-19-947 37.72%),1021 (0.66),,
C,"Hinkley, Ken",46y 237d,8 (5-0-3 62.50%),,←,
