St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 309d,21 (14-0-7 66.67%),13 (0.62),←,
18,"Bowey, Brett",23y 77d,64 (28-0-36 43.75%),69 (1.08),←,
3,"Burke, Nathan",22y 192d,117 (51-1-65 44.02%),34 (0.29),←,
14,"Craven, Danny",25y 105d,33 (18-1-14 56.06%),10 (0.30),←,
34,"Daniels, Jayson",21y 179d,71 (23-1-47 33.10%),19 (0.27),←,
8,"Devonport, Craig",22y 202d,54 (27-0-27 50.00%),59 (1.09),←,
20,"Dwyer, Mick",23y 274d,62 (21-1-40 34.68%),49 (0.79),←,
16,"Fletcher, Adrian",22y 311d,42 (23-0-19 54.76%),18 (0.43),19 (11-0-8 57.89%),8 (0.42)
2,"Frawley, Danny",28y 343d,185 (62-1-122 33.78%),12 (0.06),←,
6,"Grant, David",26y 9d,151 (54-0-97 35.76%),66 (0.44),←,
27,"Greig, Dean",23y 290d,20 (12-0-8 60.00%),3 (0.15),←,
35,"Harvey, Robert",20y 361d,78 (39-1-38 50.64%),52 (0.67),←,
4,"Lockett, Tony",26y 160d,160 (59-0-101 36.88%),775 (4.84),←,
23,"Loewe, Stewart",24y 85d,138 (57-1-80 41.67%),188 (1.36),←,
5,"McAdam, Gilbert",25y 139d,35 (21-1-13 61.43%),36 (1.03),←,
12,"Morris, Russell",30y 76d,136 (98-2-36 72.79%),73 (0.54),43 (27-1-15 63.95%),21 (0.49)
13,"Ralphsmith, Sean",25y 246d,23 (13-1-9 58.70%),5 (0.22),19 (11-1-7 60.53%),2 (0.11)
31,"Shanahan, Jamie",24y 254d,19 (12-0-7 63.16%),,←,
9,"Vidovic, Lazar",27y 137d,24 (16-0-8 66.67%),1 (0.04),←,
7,"Winmar, Nicky",26y 326d,117 (51-0-66 43.59%),182 (1.56),←,
Totals,Totals,24y 259d,1550 (699-11-840 45.10%),1664 (1.07),,
C,"Sheldon, Ken",32y 229d,66 (36-1-29 55.30%),,←,
