Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",24y 290d,109 (62-3-44 58.26%),94 (0.86),←,
28,"Crosisca, Gavin",23y 300d,104 (66-3-35 64.90%),41 (0.39),←,
35,"Daicos, Peter",30y 295d,237 (139-4-94 59.49%),524 (2.21),←,
2,"Francis, Tony",23y 101d,51 (33-2-16 66.67%),37 (0.73),←,
47,"Fraser, Mark",21y 158d,6 (5-0-1 83.33%),1 (0.17),←,
3,"Gayfer, Michael",26y 329d,126 (77-1-48 61.51%),1 (0.01),←,
44,"Kerrison, Shane",27y 105d,108 (66-2-40 62.04%),13 (0.12),←,
12,"McCartney, Jason",18y 119d,4 (2-0-2 50.00%),3 (0.75),←,
34,"McGuane, Mick",24y 195d,86 (53-2-31 62.79%),56 (0.65),←,
1,"Monkhorst, Damian",22y 325d,68 (45-2-21 67.65%),10 (0.15),←,
7,"Morwood, Shane",30y 223d,193 (116-3-74 60.88%),115 (0.60),176 (107-3-66 61.65%),102 (0.58)
4,"Pert, Gary",27y 44d,178 (88-0-90 49.44%),44 (0.25),15 (11-0-4 73.33%),2 (0.13)
13,"Richardson, Alan",27y 55d,49 (30-2-17 63.27%),10 (0.20),←,
36,"Rocca, Saverio",18y 234d,3 (3-0-0 100.00%),14 (4.67),←,
32,"Rowe, Brad",22y 231d,21 (9-0-12 42.86%),13 (0.62),7 (6-0-1 85.71%),4 (0.57)
29,"Russell, Scott",22y 65d,63 (42-2-19 68.25%),39 (0.62),←,
31,"Saunders, Darren",26y 330d,34 (21-0-13 61.76%),,28 (18-0-10 64.29%),
22,"Shaw, Tony",31y 354d,273 (155-3-115 57.33%),148 (0.54),←,
27,"Starcevich, Craig",25y 56d,101 (60-3-38 60.89%),127 (1.26),←,
19,"Wright, Graham",24y 35d,91 (61-2-28 68.13%),80 (0.88),←,
Totals,Totals,25y 10d,1905 (1133-34-738 59.48%),1370 (0.72),,
C,"Matthews, Leigh",40y 132d,151 (89-3-59 59.93%),,←,
