Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 183d,14 (6-0-8 42.86%),1 (0.07),←,
27,"Ball, Jason",31y 184d,158 (93-0-65 58.86%),154 (0.97),55 (30-0-25 54.55%),40 (0.73)
21,"Barry, Leo",27y 4d,131 (71-0-60 54.20%),50 (0.38),←,
42,"Bevan, Paul",19y 239d,9 (4-0-5 44.44%),3 (0.33),←,
6,"Bolton, Craig",23y 358d,62 (36-0-26 58.06%),11 (0.18),33 (19-0-14 57.58%),1 (0.03)
24,"Bolton, Jude",24y 69d,100 (49-1-50 49.50%),61 (0.61),←,
32,"Buchanan, Amon",21y 226d,10 (4-0-6 40.00%),1 (0.10),←,
28,"Crouch, Jared",26y 79d,141 (71-1-69 50.71%),31 (0.22),←,
12,"Fosdike, Nic",24y 87d,101 (50-1-50 50.00%),46 (0.46),←,
37,"Goodes, Adam",24y 136d,120 (59-1-60 49.58%),139 (1.16),←,
1,"Hall, Barry",27y 105d,138 (59-2-77 43.48%),293 (2.12),50 (25-1-24 51.00%),149 (2.98)
17,"Kennelly, Tadhg",22y 327d,60 (33-0-27 55.00%),20 (0.33),←,
31,"Kirk, Brett",27y 211d,82 (41-1-40 50.61%),42 (0.51),←,
4,"Mathews, Ben",25y 176d,119 (60-1-58 50.84%),20 (0.17),←,
11,"Maxfield, Stuart",32y 44d,269 (133-3-133 50.00%),148 (0.55),180 (98-2-80 55.00%),83 (0.46)
3,"McVeigh, Jarrad",19y 46d,7 (4-0-3 57.14%),2 (0.29),←,
23,"Nicks, Matthew",29y 10d,151 (82-1-68 54.64%),110 (0.73),←,
5,"OKeefe, Ryan",23y 120d,52 (27-0-25 51.92%),46 (0.88),←,
19,"OLoughlin, Michael",27y 93d,185 (101-2-82 55.14%),290 (1.57),←,
22,"Saddington, Jason",24y 213d,134 (67-1-66 50.37%),40 (0.30),←,
33,"Warfe, Rowan",27y 335d,110 (48-0-62 43.64%),5 (0.05),84 (47-0-37 55.95%),4 (0.05)
10,"Williams, Paul",31y 50d,263 (118-3-142 45.44%),294 (1.12),74 (37-1-36 50.68%),71 (0.96)
Totals,Totals,25y 200d,2416 (1216-18-1182 50.33%),1807 (0.75),,
C,"Roos, Paul",40y 331d,43 (25-0-18 58.14%),,←,
