North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 319d,58 (32-0-26 55.17%),91 (1.57),20 (14-0-6 70.00%),36 (1.80)
26,"Bell, Peter",22y 166d,70 (45-0-25 64.29%),64 (0.91),68 (45-0-23 66.18%),62 (0.91)
12,"Blakey, John",32y 21d,269 (137-0-132 50.93%),83 (0.31),134 (85-0-49 63.43%),45 (0.34)
16,"Capuano, Mathew",22y 346d,44 (32-0-12 72.73%),13 (0.30),←,
18,"Carey, Wayne",27y 79d,182 (110-0-72 60.44%),475 (2.61),←,
9,"Chandler, Brett",23y 34d,67 (26-0-41 38.81%),8 (0.12),39 (25-0-14 64.10%),6 (0.15)
27,"Crocker, Darren",31y 141d,164 (85-1-78 52.13%),119 (0.73),←,
17,"Freeborn, Glenn",25y 189d,50 (34-0-16 68.00%),26 (0.52),←,
6,"Grant, Shannon",21y 117d,78 (46-1-31 59.62%),76 (0.97),20 (14-0-6 70.00%),38 (1.90)
29,"Harvey, Brent",20y 92d,36 (24-0-12 66.67%),37 (1.03),←,
34,"King, David",26y 160d,106 (68-0-38 64.15%),33 (0.31),←,
4,"Martyn, Mick",29y 348d,217 (125-1-91 57.83%),14 (0.06),←,
5,"McCartney, Jason",24y 153d,92 (45-0-47 48.91%),49 (0.53),17 (11-0-6 64.71%),1 (0.06)
31,"McKernan, Corey",24y 238d,109 (74-0-35 67.89%),116 (1.06),←,
28,"Pickett, Byron",21y 3d,21 (14-0-7 66.67%),,←,
13,"Pike, Martin",25y 273d,98 (38-0-60 38.78%),51 (0.52),38 (26-0-12 68.42%),11 (0.29)
22,"Roberts, Mark",33y 47d,196 (101-0-95 51.53%),165 (0.84),119 (75-0-44 63.03%),146 (1.23)
3,"Rock, Anthony",27y 319d,173 (104-0-69 60.12%),138 (0.80),←,
8,"Scott, Robert",29y 166d,224 (136-1-87 60.94%),213 (0.95),92 (61-0-31 66.30%),49 (0.53)
24,"Sholl, Craig",30y 227d,195 (114-0-81 58.46%),118 (0.61),←,
37,"Simpson, Adam",22y 179d,60 (43-0-17 71.67%),27 (0.45),←,
10,"Stevens, Anthony",27y 43d,176 (106-0-70 60.23%),83 (0.47),←,
Totals,Totals,26y 17d,2685 (1539-4-1142 57.32%),1999 (0.74),,
C,"Pagan, Denis",50y 324d,140 (90-0-50 64.29%),,←,
