Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",10,5,11,21,,,,5.0,4.0,,4.0,1.0,,,,5.0,17.0,,,2.0,,,91.0
13,"Boston, Andrew",6,4,3,9,1,1.0,,,,3.0,,2.0,,2.0,,3.0,6.0,,1.0,1.0,,,85.0
27,"Cameron, Clay",6,5,3,9,,,,1.0,2.0,,,,,,,3.0,7.0,,,6.0,,,98.0
12,"Day, Sam",7,4,3,10,,,4.0,2.0,1.0,3.0,,2.0,,1.0,,6.0,4.0,2.0,,11.0,,,84.0
23,"Dixon, Charlie",4,2,2,6,1,,,2.0,,2.0,,3.0,4.0,3.0,,5.0,3.0,,1.0,,,,79.0
41 ↑,"Garlett, Jarrod",4,,1,5,1,,,1.0,,1.0,,1.0,,,,2.0,3.0,,,,,,49.0
33,"Hall, Aaron",19,6,10,29,1,1.0,,3.0,2.0,7.0,7.0,2.0,3.0,1.0,,14.0,17.0,,,,5.0,,84.0
46,"Hall, Josh",6,1,3,9,,,8.0,7.0,2.0,1.0,1.0,1.0,2.0,,,6.0,3.0,,,1.0,,,91.0
5,"Harbrow, Jarrod",8,5,5,13,,,,4.0,2.0,1.0,2.0,3.0,1.0,2.0,,4.0,9.0,,,,4.0,,87.0
28,"Kolodjashnij, Kade",18,5,9,27,,,,2.0,4.0,4.0,3.0,3.0,1.0,1.0,,8.0,19.0,1.0,,3.0,2.0,,94.0
37,"Lonergan, Jesse",12,4,12,24,,,1.0,4.0,1.0,2.0,7.0,2.0,,,,11.0,13.0,,,2.0,,,83.0
19,"Lynch, Tom",11,11,6,17,3,3.0,3.0,,,2.0,,5.0,,2.0,,6.0,10.0,2.0,5.0,3.0,1.0,,99.0
7,"Malceski, Nick",10,4,3,13,,,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,6.0,9.0,1.0,,3.0,,,88.0
4,"Martin, Jack",3,2,3,6,,,1.0,2.0,,,,1.0,1.0,1.0,,3.0,3.0,,,,,,51.0
32,"Matera, Brandon",15,6,3,18,,1.0,,1.0,1.0,4.0,,2.0,1.0,,,4.0,13.0,,,2.0,3.0,1.0,83.0
17,"May, Steven",9,5,9,18,,,,2.0,8.0,,1.0,1.0,1.0,,,7.0,11.0,1.0,,6.0,,,96.0
44,"Miller, Touk",8,3,1,9,,,1.0,5.0,2.0,3.0,3.0,1.0,2.0,,,5.0,5.0,,,2.0,1.0,,81.0
22 ↓,"Nicholls, Tom",1,2,4,5,,,14.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,1.0,,,,,42.0
35,"Rischitelli, Michael",11,3,10,21,,,,7.0,1.0,1.0,6.0,2.0,3.0,1.0,,12.0,9.0,,,1.0,,1.0,79.0
8,"Russell, Luke",6,3,4,10,1,,,2.0,1.0,2.0,,1.0,1.0,,,,9.0,,,1.0,1.0,1.0,83.0
42,"Saad, Adam",8,5,5,13,,,,1.0,3.0,,,1.0,,,,3.0,11.0,,,4.0,6.0,,81.0
26,"Shaw, Matt",9,7,8,17,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,6.0,12.0,,,4.0,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,92,118,309,8,7.0,33.0,60.0,37.0,40.0,35.0,39.0,22.0,17.0,,120.0,197.0,8.0,7.0,52.0,23.0,4.0,
Opposition,Opposition,256,131,183,439,22,6.0,54.0,30.0,29.0,62.0,46.0,46.0,17.0,22.0,6.0,153.0,288.0,15.0,18.0,48.0,15.0,15.0,
