Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
34,"Bewley, Brett",24y 97d,6 (4-0-2 66.67%),1 (0.17),←,
19,"Blakely, Connor",23y 140d,55 (21-0-34 38.18%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 254d,34 (14-0-20 41.18%),8 (0.24),←,
5,"Cerra, Adam",19y 286d,36 (15-0-21 41.67%),9 (0.25),←,
6,"Conca, Reece",26y 342d,121 (66-1-54 54.96%),24 (0.20),17 (8-0-9 47.06%),1 (0.06)
4,"Darcy, Sean",21y 38d,22 (6-0-16 27.27%),4 (0.18),←,
44,"Duman, Taylin",21y 93d,19 (9-0-10 47.37%),,←,
21,"Hamling, Joel",26y 102d,80 (39-0-41 48.75%),,57 (23-0-34 40.35%),
9,"Hill, Bradley",26y 11d,144 (93-0-51 64.58%),79 (0.55),49 (19-0-30 38.78%),21 (0.43)
15,"Hughes, Ethan",24y 225d,46 (17-0-29 36.96%),4 (0.09),←,
26,"Langdon, Ed",23y 169d,63 (24-0-39 38.10%),28 (0.44),←,
37,"Lobb, Rory",26y 161d,88 (49-2-37 56.82%),76 (0.86),14 (7-0-7 50.00%),12 (0.86)
2,"Logue, Griffin",21y 98d,18 (7-0-11 38.89%),1 (0.06),←,
3,"Matera, Brandon",27y 131d,134 (45-1-88 33.96%),164 (1.22),33 (14-0-19 42.42%),40 (1.21)
23,"McCarthy, Cam",24y 110d,67 (29-0-38 43.28%),96 (1.43),46 (17-0-29 36.96%),60 (1.30)
16,"Mundy, David",34y,311 (159-1-151 51.29%),134 (0.43),←,
38,"Ryan, Luke",23y 164d,48 (18-0-30 37.50%),3 (0.06),←,
31,"Sandilands, Aaron",36y 226d,267 (148-0-119 55.43%),98 (0.37),←,
39,"Switkowski, Sam",22y 242d,16 (7-0-9 43.75%),5 (0.31),←,
18,"Tucker, Darcy",22y 178d,65 (21-0-44 32.31%),27 (0.42),←,
10,"Walters, Michael",28y 194d,146 (74-1-71 51.03%),253 (1.73),←,
14,"Wilson, Nathan",26y 194d,115 (55-2-58 48.70%),17 (0.15),38 (15-0-23 39.47%),1 (0.03)
Totals,Totals,25y 8d,1901 (920-8-973 48.40%),1033 (0.54),,
C,"Lyon, Ross",52y 254d,301 (171-5-125 57.64%),,180 (95-1-84 53.06%),
