Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Ball, Matthew",2,1,5,7,,,,1.0,2.0,,2.0,,,,,3.0,4.0,,,,,,34.0
17,"Brennan, Luke",5,3,6,11,,,,3.0,4.0,,,1.0,1.0,,,4.0,7.0,1.0,,5.0,4.0,,93.0
25,"Clarke, Tim",7,1,13,20,,,,5.0,3.0,,2.0,1.0,2.0,,,7.0,12.0,,,2.0,2.0,,100.0
9,"Crawford, Shane",14,3,9,23,,1.0,1.0,10.0,2.0,4.0,3.0,2.0,,,,7.0,15.0,,,1.0,1.0,1.0,100.0
26,"Dawson, Zac",3,2,5,8,,,,3.0,2.0,1.0,,4.0,1.0,2.0,,2.0,5.0,,,5.0,1.0,,72.0
19,"Dixon, Ben",6,3,4,10,3,3.0,,1.0,,,,,3.0,,,5.0,5.0,,3.0,1.0,,2.0,100.0
1,"Everitt, Peter",8,1,10,18,1,,29.0,8.0,1.0,3.0,6.0,6.0,3.0,2.0,,11.0,7.0,1.0,,5.0,,,97.0
38,"Franklin, Lance",5,3,5,10,1,1.0,,1.0,,2.0,1.0,1.0,,,,3.0,7.0,1.0,1.0,2.0,1.0,,86.0
3,"Hay, Jonathan",5,5,8,13,,,,,4.0,1.0,1.0,,,,,3.0,10.0,1.0,,6.0,6.0,,100.0
15,"Hodge, Luke",14,3,10,24,1,1.0,1.0,5.0,9.0,2.0,8.0,6.0,3.0,4.0,,13.0,10.0,1.0,1.0,1.0,3.0,,98.0
37,"Lekkas, Angelo",7,3,6,13,,,,1.0,1.0,2.0,1.0,,2.0,,,5.0,8.0,,,2.0,,1.0,91.0
40,"Lewis, Jordan",5,3,7,12,,,,6.0,1.0,3.0,3.0,,,,,6.0,7.0,,,1.0,,1.0,66.0
12,"Lonie, Nathan",8,,3,11,2,,,2.0,1.0,3.0,1.0,,,,,2.0,9.0,,,2.0,2.0,,74.0
14,"Miller, Harry",6,1,5,11,1,1.0,,1.0,,,1.0,2.0,,,,6.0,5.0,,,,1.0,,88.0
41,"Murphy, Tom",2,2,2,4,,,,,,,,,,,,2.0,3.0,,,,,,47.0
7,"Osborne, Michael",7,2,10,17,1,,,3.0,3.0,4.0,4.0,5.0,,2.0,,6.0,11.0,1.0,,,3.0,,70.0
35,"Roughead, Jarryd",5,3,5,10,,1.0,,1.0,1.0,,1.0,,,,,4.0,7.0,1.0,,1.0,,,88.0
11,"Smith, Joel",8,2,5,13,,,,2.0,3.0,1.0,1.0,1.0,,,,4.0,8.0,,,2.0,,,97.0
43,"Taylor, Simon",,1,2,2,,,7.0,,,,,2.0,,2.0,,,2.0,,,2.0,,,72.0
33,"Thurgood, Josh",5,4,14,19,,,,1.0,4.0,1.0,,2.0,,1.0,,8.0,12.0,,,5.0,1.0,,86.0
21,"Vandenberg, Richard",6,2,5,11,,,,2.0,,1.0,,2.0,,1.0,,3.0,7.0,,,2.0,,,77.0
45,"Young, Clinton",9,2,3,12,1,,,5.0,,6.0,,1.0,1.0,1.0,,3.0,8.0,,,,2.0,1.0,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,137,50,142,279,11,9.0,38.0,61.0,41.0,34.0,35.0,36.0,16.0,15.0,,107.0,169.0,7.0,5.0,45.0,27.0,6.0,
Opposition,Opposition,193,86,98,291,20,9.0,37.0,56.0,23.0,56.0,32.0,31.0,15.0,16.0,6.0,111.0,174.0,7.0,25.0,40.0,21.0,16.0,
