Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brogan, Dean",8,4,1,9,,,28.0,3.0,,2.0,1.0,1.0,2.0,1.0,,3.0,6.0,1.0,,3.0,,,81.0
14,"Bugg, Tomas",5,1,5,10,,1.0,,3.0,2.0,,,1.0,,,,4.0,6.0,,,,,,81.0
18,"Cameron, Jeremy",2,1,4,6,1,1.0,,2.0,,,,2.0,,1.0,,4.0,2.0,1.0,1.0,2.0,,,89.0
11,"Cornes, Chad",19,8,7,26,,,1.0,,5.0,1.0,,4.0,1.0,2.0,,7.0,17.0,2.0,,5.0,,,92.0
1,"Davis, Phil",8,6,9,17,,,,4.0,3.0,,,3.0,1.0,1.0,,6.0,9.0,1.0,,8.0,,,87.0
22,"Edwards, Shaun",12,4,2,14,,,,2.0,5.0,,,2.0,,1.0,,2.0,10.0,,,5.0,,,83.0
26,"Giles, Jonathan",10,4,7,17,1,1.0,21.0,2.0,2.0,2.0,3.0,7.0,2.0,2.0,,14.0,4.0,2.0,2.0,3.0,,,93.0
35,"Greene, Toby",16,2,15,31,1,,,3.0,3.0,3.0,13.0,9.0,1.0,4.0,,17.0,15.0,,,1.0,,,88.0
2,"Hampton, Curtly",13,6,2,15,,,,3.0,6.0,4.0,,3.0,1.0,,,5.0,11.0,,,4.0,1.0,,80.0
40 ↑,"Kennedy, Adam",2,1,1,3,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,24.0
38,"McDonald, James",8,3,8,16,,,,5.0,1.0,2.0,,4.0,1.0,,,4.0,13.0,,,,,,84.0
39,"Mohr, Tim",8,7,4,12,,,,2.0,1.0,,,2.0,,2.0,,2.0,11.0,,,1.0,,,87.0
7,"Palmer, Rhys",16,6,9,25,1,,,2.0,5.0,1.0,2.0,3.0,4.0,,,13.0,13.0,1.0,1.0,4.0,,,82.0
12 ↓,"Patton, Jonathon",3,3,4,7,,1.0,1.0,1.0,,2.0,,,1.0,,,6.0,2.0,2.0,1.0,3.0,,,64.0
6,"Power, Luke",7,2,12,19,,,,,1.0,2.0,,1.0,2.0,,,7.0,12.0,,,4.0,,1.0,85.0
9,"Scully, Tom",5,2,12,17,,,,8.0,,1.0,4.0,1.0,1.0,,,12.0,6.0,,,1.0,,1.0,92.0
5,"Shiel, Dylan",10,2,6,16,,,,6.0,1.0,2.0,2.0,1.0,,1.0,,10.0,8.0,1.0,,,,,77.0
34,"Smith, Devon",4,2,9,13,,,,8.0,,,,1.0,,1.0,,6.0,8.0,,,,,,86.0
20,"Tomlinson, Adam",5,5,4,9,,1.0,,2.0,,1.0,,1.0,,,,4.0,5.0,,1.0,4.0,,1.0,86.0
17,"Treloar, Adam",17,1,9,26,,1.0,,2.0,1.0,6.0,3.0,2.0,1.0,,,10.0,14.0,,,,2.0,,81.0
8,"Ward, Callan",14,5,11,25,1,,1.0,6.0,2.0,1.0,7.0,2.0,,1.0,,15.0,11.0,,,5.0,,,91.0
16,"Wilson, Nathan",1,,6,7,,,,5.0,,,,2.0,,,,4.0,3.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,75,147,340,5,8.0,52.0,70.0,39.0,30.0,36.0,52.0,19.0,17.0,,156.0,188.0,11.0,6.0,54.0,3.0,3.0,
Opposition,Opposition,221,90,214,435,19,18.0,35.0,77.0,24.0,62.0,39.0,45.0,17.0,19.0,6.0,157.0,271.0,11.0,18.0,53.0,10.0,13.0,
