North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 55d,75 (36-1-38 48.67%),68 (0.91),←,
30,"Chandler, Jeff",25y 130d,43 (25-1-17 59.30%),4 (0.09),←,
23,"Clarkson, Alastair",23y 84d,52 (22-2-28 44.23%),52 (1.00),←,
27,"Crocker, Darren",24y 116d,75 (36-1-38 48.67%),48 (0.64),←,
6,"Fairley, Ian",26y 305d,119 (59-2-58 50.42%),138 (1.16),←,
31,"Gallagher, Michael",25y 72d,45 (30-1-14 67.78%),23 (0.51),29 (20-0-9 68.97%),6 (0.21)
29,"German, Peter",26y 168d,139 (70-3-66 51.44%),168 (1.21),←,
26,"Harris, Darren",25y 337d,51 (24-1-26 48.04%),28 (0.55),←,
9,"Larkin, Matthew",26y 335d,141 (74-3-64 53.55%),124 (0.88),←,
35,"Longmire, John",20y 201d,64 (30-1-33 47.66%),195 (3.05),←,
4,"Martyn, Mick",22y 323d,70 (34-1-35 49.29%),4 (0.06),←,
25,"McDonald, Donald",29y 71d,142 (69-3-70 49.65%),152 (1.07),←,
19,"McRae, Dean",22y 250d,66 (29-1-36 44.70%),19 (0.29),←,
28,"Pickering, Liam",22y 314d,19 (7-0-12 36.84%),8 (0.42),←,
3,"Rock, Anthony",20y 294d,33 (18-0-15 54.55%),37 (1.12),←,
36,"Romero, Jose",19y 353d,45 (24-0-21 53.33%),63 (1.40),←,
2,"Schwass, Wayne",22y 235d,59 (28-0-31 47.46%),29 (0.49),←,
24,"Sholl, Craig",23y 202d,37 (22-0-15 59.46%),7 (0.19),←,
17,"Staritski, Justin",21y 10d,12 (8-0-4 66.67%),2 (0.17),←,
7,"Steele, Darren",25y 98d,100 (43-1-56 43.50%),28 (0.28),←,
Totals,Totals,23y 344d,1387 (688-22-677 49.60%),1197 (0.86),,
C,"Schimmelbusch, Wayne",38y 182d,38 (22-0-16 57.89%),,←,
