Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9,4,7,16,,,10.0,,,,,,3.0,2.0,,,,,,,,,
21,"Bradley, Craig",20,3,7,27,,,,1.0,,,,,1.0,,,,,,,,,,
20,"Brown, Fraser",13,2,12,25,,,,2.0,,,,,,2.0,,,,,,,,,
39,"Christou, Ang",10,6,3,13,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Clape, Matt",4,3,4,8,,1.0,,2.0,,,,,,,,,,,,,,,
36,"Hamill, Aaron",11,4,3,14,,1.0,,1.0,,,,,1.0,,,,,,,,,,
13,"Hanna, Mil",8,2,3,11,,,,1.0,,,,,2.0,,,,,,,,,,
33,"Hogg, Matthew",2,1,1,3,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Kernahan, Stephen",11,7,5,16,3,1.0,1.0,2.0,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",10,4,10,20,1,,,,,,,,,1.0,,,,,,,,,
22,"Manton, Glenn",3,4,4,7,,,,1.0,,,,,,2.0,,,,,,,,,
5,"McKay, Andrew",4,1,2,6,,,,2.0,,,,,,2.0,,,,,,,,,
18,"Murphy, Justin",15,9,8,23,2,7.0,,,,,,,,,,,,,,,,,
19,"Pearce, Brad",1,,,1,,,,1.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",8,1,8,16,,,,1.0,,,,,,,,,,,,,,,
14,"Sexton, Michael",14,5,7,21,,,1.0,,,,,,3.0,1.0,,,,,,,,,
1,"Silvagni, Stephen",7,4,1,8,,,,1.0,,,,,,,,,,,,,,,
11,"Spalding, Earl",1,3,5,6,,,,,,,,,,1.0,,,,,,,,,
30,"White, Adam",14,6,3,17,2,,1.0,2.0,,,,,,1.0,,,,,,,,,
8,"Whitnall, Lance",9,6,7,16,1,3.0,,,,,,,,,,,,,,,,,
2,"Williams, Greg",12,3,10,22,2,2.0,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,78,110,296,11,17.0,14.0,19.0,,,,,13.0,18.0,,,,,,,,,
Opposition,Opposition,201,58,128,329,21,16.0,22.0,26.0,,,,,18.0,13.0,6.0,,,,,,,,
