Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",28y 344d,164 (90-0-74 54.88%),67 (0.41),40 (17-0-23 42.50%),12 (0.30)
22,"Breust, Luke",33y 260d,294 (178-2-114 60.88%),543 (1.85),←,
18,"Chol, Mabior",27y 181d,78 (41-1-36 53.21%),107 (1.37),17 (9-0-8 52.94%),29 (1.71)
16,"DAmbrosio, Massimo",21y 53d,34 (20-0-14 58.82%),8 (0.24),18 (11-0-7 61.11%),3 (0.17)
12,"Day, Will",23y 53d,67 (26-0-41 38.81%),13 (0.19),←,
35,"Dear, Calsher",18y 359d,11 (10-0-1 90.91%),13 (1.18),←,
8,"Frost, Sam",30y 335d,178 (67-2-109 38.20%),9 (0.05),87 (31-2-54 36.78%),1 (0.01)
33,"Ginnivan, Jack",21y 232d,59 (41-0-18 69.49%),79 (1.34),17 (10-0-7 58.82%),21 (1.24)
15,"Hardwick, Blake",27y 174d,166 (74-2-90 45.18%),21 (0.13),←,
4,"Impey, Jarman",29y 19d,191 (91-0-100 47.64%),63 (0.33),116 (51-0-65 43.97%),29 (0.25)
9,"Jiath, Changkuoth",25y 45d,55 (21-0-34 38.18%),5 (0.09),←,
31,"Macdonald, Connor",21y 197d,60 (25-0-35 41.67%),43 (0.72),←,
32,"Maginness, Finn",23y 156d,42 (16-0-26 38.10%),8 (0.19),←,
17,"Meek, Lloyd",26y 97d,46 (23-0-23 50.00%),12 (0.26),31 (14-0-17 45.16%),9 (0.29)
13,"Moore, Dylan",24y 359d,94 (35-1-58 37.77%),102 (1.09),←,
11,"Nash, Conor",26y,92 (40-1-51 44.02%),17 (0.18),←,
3,"Newcombe, Jai",22y 361d,70 (29-2-39 42.86%),29 (0.41),←,
14,"Scrimshaw, Jack",25y 328d,101 (39-1-61 39.11%),11 (0.11),97 (39-1-57 40.72%),11 (0.11)
6,"Sicily, James",29y 204d,150 (75-1-74 50.33%),67 (0.45),←,
25,"Ward, Josh",20y 346d,39 (15-0-24 38.46%),5 (0.13),←,
34,"Watson, Nick",19y 155d,12 (7-0-5 58.33%),12 (1.00),←,
23,"Weddle, Josh",20y 64d,36 (17-0-19 47.22%),9 (0.25),←,
5,"Worpel, James",25y 186d,121 (50-2-69 42.15%),43 (0.36),←,
Totals,Totals,24y 355d,2160 (1030-15-1115 47.69%),1286 (0.60),,
C,"Mitchell, Sam",41y 290d,64 (26-0-38 40.63%),,←,
