Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Banks, Denis",31y 36d,150 (88-1-61 59.00%),107 (0.71),←,
17,"Barwick, Doug",28y 166d,128 (69-1-58 54.30%),190 (1.48),52 (34-1-17 66.35%),62 (1.19)
26,"Brown, Gavin",22y 300d,71 (40-1-30 57.04%),48 (0.68),←,
21,"Christian, Michael",25y 335d,69 (37-1-31 54.35%),13 (0.19),←,
28,"Crosisca, Gavin",21y 310d,62 (39-1-22 63.71%),24 (0.39),←,
35,"Daicos, Peter",28y 305d,197 (114-2-81 58.38%),379 (1.92),←,
2,"Francis, Tony",21y 112d,7 (6-0-1 85.71%),7 (1.00),←,
3,"Gayfer, Michael",24y 339d,81 (48-0-33 59.26%),1 (0.01),←,
23,"Kelly, Craig",24y 36d,30 (18-0-12 60.00%),17 (0.57),←,
30,"Manson, James",23y 262d,78 (45-1-32 58.33%),69 (0.88),←,
34,"McGuane, Mick",22y 205d,55 (34-1-20 62.73%),23 (0.42),←,
5,"McKeown, Ron",23y 73d,77 (43-1-33 56.49%),57 (0.74),←,
42,"Millane, Darren",24y 347d,119 (67-1-51 56.72%),62 (0.52),←,
1,"Monkhorst, Damian",20y 335d,30 (21-0-9 70.00%),1 (0.03),←,
7,"Morwood, Shane",28y 233d,152 (91-1-60 60.20%),81 (0.53),135 (82-1-52 61.11%),68 (0.50)
13,"Richardson, Alan",25y 66d,17 (12-0-5 70.59%),6 (0.35),←,
29,"Russell, Scott",20y 76d,16 (13-0-3 81.25%),10 (0.63),←,
22,"Shaw, Tony",29y 364d,236 (134-1-101 56.99%),139 (0.59),←,
24,"Turner, Jamie",27y 344d,117 (66-1-50 56.84%),22 (0.19),←,
19,"Wright, Graham",22y 46d,53 (35-1-17 66.98%),61 (1.15),←,
Totals,Totals,24y 342d,1745 (1020-15-710 58.45%),1317 (0.75),,
C,"Matthews, Leigh",38y 143d,104 (60-1-43 58.17%),,←,
