Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 329d,162 (85-1-76 52.78%),13 (0.08),←,
5,"Crouch, Matt",25y 117d,120 (66-1-53 55.42%),27 (0.22),←,
15,"Hartigan, Kyle",28y 283d,108 (62-0-46 57.41%),1 (0.01),←,
34,"Himmelberg, Elliott",22y 73d,14 (5-0-9 35.71%),14 (1.00),←,
28,"Keays, Ben",23y 175d,41 (6-0-35 14.63%),13 (0.32),11 (0-0-11 0.00%),2 (0.18)
8,"Kelly, Jake",25y 208d,85 (41-1-43 48.82%),1 (0.01),←,
29,"Laird, Rory",26y 231d,155 (84-1-70 54.52%),15 (0.10),←,
14,"Mackay, David",32y 22d,226 (129-1-96 57.30%),61 (0.27),←,
23,"McAdam, Shane",25y 80d,8 (0-0-8 0.00%),6 (0.75),←,
35,"McAsey, Fischer",19y 161d,10 (0-0-10 0.00%),,←,
36,"McPherson, Andrew",21y 57d,6 (0-0-6 0.00%),,←,
4,"Murphy, Lachlan",21y 256d,41 (16-0-25 39.02%),37 (0.90),←,
43,"OBrien, Reilly",24y 362d,32 (11-0-21 34.38%),3 (0.09),←,
10,"Poholke, Myles",22y 37d,14 (5-0-9 35.71%),5 (0.36),←,
26,"Schoenberg, Harry",19y 177d,3 (0-0-3 0.00%),,←,
11,"Seedsman, Paul",28y 207d,110 (56-1-53 51.36%),54 (0.49),61 (29-1-31 48.36%),37 (0.61)
38,"Sholl, Lachlan",20y 162d,3 (0-0-3 0.00%),,←,
9,"Sloane, Rory",30y 152d,206 (114-1-91 55.58%),125 (0.61),←,
33,"Smith, Brodie",28y 215d,178 (99-1-78 55.90%),61 (0.34),←,
18,"Stengle, Tyson",21y 302d,11 (2-0-9 18.18%),12 (1.09),9 (1-0-8 11.11%),10 (1.11)
12,"Talia, Daniel",28y 319d,197 (108-1-88 55.08%),6 (0.03),←,
13,"Walker, Taylor",30y 113d,199 (106-1-92 53.52%),437 (2.20),←,
Totals,Totals,25y 84d,1929 (995-10-924 51.58%),891 (0.46),,
C,"Nicks, Matthew",45y 95d,12 (0-0-12 0.00%),,←,
