Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 343d,85 (45-0-40 52.94%),5 (0.06),21 (16-0-5 76.19%),
15,"Amon, Karl",25y 360d,99 (61-0-38 61.62%),47 (0.47),←,
14,"Bergman, Miles",19y 300d,20 (15-0-5 75.00%),7 (0.35),←,
10,"Boak, Travis",33y 13d,303 (157-1-145 51.98%),185 (0.61),←,
26,"Bonner, Riley",24y 160d,62 (41-0-21 66.13%),9 (0.15),←,
3,"Burton, Ryan",24y 195d,92 (56-1-35 61.41%),9 (0.10),45 (31-0-14 68.89%),4 (0.09)
18,"Butters, Zak",20y 340d,45 (29-0-16 64.44%),30 (0.67),←,
33,"Byrne-Jones, Darcy",25y 328d,126 (76-0-50 60.32%),6 (0.05),←,
17,"Clurey, Tom",27y 144d,110 (67-0-43 60.91%),,←,
22,"Dixon, Charlie",30y 325d,174 (88-1-85 50.86%),292 (1.68),109 (69-0-40 63.30%),198 (1.82)
28,"Drew, Willem",22y 317d,31 (21-0-10 67.74%),6 (0.19),←,
7,"Duursma, Xavier",21y 38d,43 (30-0-13 69.77%),21 (0.49),←,
13,"Fantasia, Orazio",25y 334d,93 (44-1-48 47.85%),135 (1.45),13 (10-0-3 76.92%),24 (1.85)
19,"Georgiades, Mitch",19y 320d,27 (20-0-7 74.07%),40 (1.48),←,
9,"Gray, Robbie",33y 137d,252 (131-0-121 51.98%),350 (1.39),←,
5,"Houston, Dan",24y 94d,97 (63-0-34 64.95%),17 (0.18),←,
1,"Jonas, Tom",30y 217d,179 (102-1-76 57.26%),1 (0.01),←,
38,"Ladhams, Peter",23y 212d,29 (20-0-9 68.97%),18 (0.62),←,
29,"Lycett, Scott",28y 322d,125 (83-0-42 66.40%),59 (0.47),50 (35-0-15 70.00%),14 (0.28)
4,"Marshall, Todd",22y 310d,52 (39-0-13 75.00%),55 (1.06),←,
32,"Mayes, Sam",27y 86d,117 (39-0-78 33.33%),32 (0.27),16 (12-0-4 75.00%),6 (0.38)
20,"Rozee, Connor",21y 204d,56 (37-0-19 66.07%),57 (1.02),←,
16,"Wines, Ollie",26y 311d,179 (106-0-73 59.22%),79 (0.44),←,
Totals,Totals,25y 219d,2396 (1370-5-1021 57.18%),1460 (0.61),,
C,"Hinkley, Ken",54y 318d,199 (119-0-80 59.80%),,←,
