Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 164d,149 (66-1-82 44.63%),30 (0.20),67 (33-1-33 50.00%),7 (0.10)
24,"Amiss, Jye",19y 264d,8 (4-0-4 50.00%),11 (1.38),←,
41,"Banfield, Bailey",25y 54d,66 (30-1-35 46.21%),35 (0.53),←,
8,"Brayshaw, Andrew",23y 164d,106 (48-1-57 45.75%),34 (0.32),←,
17,"Brodie, Will",24y 241d,53 (20-1-32 38.68%),10 (0.19),28 (17-1-10 62.50%),7 (0.25)
6,"Clark, Jordan",22y 187d,62 (39-1-22 63.71%),18 (0.29),30 (18-1-11 61.67%),3 (0.10)
19,"Corbett, Josh",26y 363d,37 (7-1-29 20.27%),33 (0.89),1 (0-0-1 0.00%),
36,"Cox, Brennan",24y 251d,88 (39-1-48 44.89%),29 (0.33),←,
4,"Darcy, Sean",24y 313d,89 (39-1-49 44.38%),36 (0.40),←,
32,"Frederick, Michael",22y 339d,44 (25-1-18 57.95%),43 (0.98),←,
15,"Hughes, Ethan",28y 135d,87 (35-0-52 40.23%),5 (0.06),←,
9,"Jackson, Luke",21y 204d,58 (39-1-18 68.10%),36 (0.62),6 (2-0-4 33.33%),6 (1.00)
44,"Johnson, Matthew",20y 36d,4 (2-0-2 50.00%),1 (0.25),←,
2,"OMeara, Jaeger",29y 57d,149 (65-2-82 44.30%),73 (0.49),6 (2-0-4 33.33%),3 (0.50)
25,"Pearce, Alex",27y 316d,90 (42-1-47 47.22%),4 (0.04),←,
13,"Ryan, Luke",27y 74d,115 (53-1-61 46.52%),3 (0.03),←,
5,"Schultz, Lachie",25y 142d,73 (35-1-37 48.63%),78 (1.07),←,
3,"Serong, Caleb",22y 71d,64 (33-1-30 52.34%),15 (0.23),←,
1,"Sturt, Sam",22y 344d,6 (3-0-3 50.00%),7 (1.17),←,
34,"Wagner, Corey",26y 29d,21 (3-0-18 14.29%),6 (0.29),2 (1-0-1 50.00%),
31,"Walker, Brandon",20y 186d,34 (21-1-12 63.24%),1 (0.03),←,
10,"Walters, Michael",32y 104d,207 (104-2-101 50.72%),326 (1.57),←,
26,"Young, Hayden",22y 10d,41 (21-1-19 52.44%),2 (0.05),←,
Totals,Totals,24y 255d,1651 (773-20-858 46.82%),836 (0.51),,
C,"Longmuir, Justin",42y 90d,67 (33-1-33 50.00%),,←,
