North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 85d,75 (37-1-37 50.00%),56 (0.75),←,
18,"Atley, Shaun",20y 290d,52 (26-0-26 50.00%),7 (0.13),←,
3,"Bastinac, Ryan",22y 8d,70 (37-0-33 52.86%),27 (0.39),←,
35,"Black, Aaron",22y 213d,13 (7-0-6 53.85%),22 (1.69),←,
11,"Firrito, Michael",29y 215d,206 (101-2-103 49.51%),28 (0.14),←,
43,"Gibson, Sam",27y 34d,26 (15-0-11 57.69%),12 (0.46),←,
22,"Goldstein, Todd",24y 364d,92 (46-1-45 50.54%),42 (0.46),←,
24,"Greenwood, Levi",24y 131d,48 (24-1-23 51.04%),9 (0.19),←,
17,"Grima, Nathan",27y 329d,67 (34-1-32 51.49%),,←,
6,"Hansen, Lachlan",24y 317d,90 (43-1-46 48.33%),74 (0.82),←,
29,"Harvey, Brent",35y 47d,353 (190-3-160 54.25%),422 (1.20),←,
26,"Hine, Taylor",21y 157d,17 (6-0-11 35.29%),1 (0.06),8 (4-0-4 50.00%),
34,"Macmillan, Jamie",21y 280d,49 (27-0-22 55.10%),20 (0.41),←,
2,"McKenzie, Brad",20y 32d,4 (1-0-3 25.00%),,←,
41,"Mullett, Aaron",21y 127d,22 (11-0-11 50.00%),9 (0.41),←,
20,"Petrie, Drew",30y 258d,235 (112-3-120 48.30%),291 (1.24),←,
9,"Swallow, Andrew",26y 28d,142 (66-1-75 46.83%),67 (0.47),←,
25,"Tarrant, Robbie",24y 66d,29 (14-0-15 48.28%),30 (1.03),←,
12,"Thomas, Lindsay",25y 122d,123 (56-2-65 46.34%),190 (1.54),←,
16,"Thompson, Scott",27y 52d,106 (46-2-58 44.34%),5 (0.05),←,
8,"Wells, Daniel",28y 147d,203 (102-2-99 50.74%),124 (0.61),←,
7,"Ziebell, Jack",22y 122d,72 (33-0-39 45.83%),28 (0.39),←,
Totals,Totals,25y 56d,2094 (1034-20-1040 49.38%),1464 (0.70),,
C,"Scott, Brad",37y 58d,80 (40-0-40 50.00%),,←,
