Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",5,5,1,6,,,,2.0,,2.0,,2.0,,,,1.0,5.0,1.0,1.0,,,,74.0
31,"Andrews, Harris",10,7,1,11,,,,1.0,4.0,,,1.0,1.0,1.0,,5.0,6.0,3.0,,15.0,,,98.0
43,"Answerth, Noah",10,6,5,15,,,,5.0,2.0,2.0,1.0,2.0,1.0,,,5.0,10.0,,,6.0,,,80.0
33,"Bailey, Zac",5,4,5,10,1,,,2.0,,3.0,,2.0,1.0,1.0,,4.0,6.0,,1.0,,,,70.0
7,"Berry, Jarrod",12,5,8,20,1,,,2.0,,4.0,1.0,2.0,,1.0,,8.0,12.0,,,1.0,,,80.0
23,"Cameron, Charlie",11,2,5,16,2,,,3.0,1.0,4.0,1.0,2.0,1.0,,,5.0,9.0,,,1.0,1.0,3.0,81.0
3,"Christensen, Allen",5,1,2,7,1,,,4.0,,,1.0,2.0,1.0,1.0,,4.0,3.0,,,,,1.0,67.0
27,"Gardiner, Darcy",10,3,1,11,,,,3.0,2.0,,1.0,3.0,,,,4.0,6.0,,,6.0,,,86.0
30,"Hipwood, Eric",7,5,1,8,1,,,3.0,,2.0,,1.0,,,,2.0,5.0,2.0,1.0,,,,87.0
2,"Hodge, Luke",15,10,2,17,,1.0,,1.0,4.0,3.0,,1.0,1.0,,,4.0,12.0,1.0,,2.0,1.0,,83.0
35,"Lester, Ryan",4,2,7,11,,,,5.0,2.0,,,2.0,,2.0,,3.0,8.0,,,4.0,,,84.0
17,"Lyons, Jarryd",18,2,3,21,1,1.0,,5.0,2.0,4.0,5.0,9.0,1.0,1.0,,10.0,9.0,,,1.0,,,76.0
12,"Martin, Stefan",4,,12,16,,,52.0,6.0,3.0,1.0,4.0,3.0,,2.0,,11.0,5.0,,,1.0,,,93.0
11,"McCarthy, Lincoln",14,6,8,22,3,1.0,,3.0,,5.0,7.0,2.0,2.0,,2.0,13.0,10.0,,3.0,1.0,1.0,,76.0
6,"McCluggage, Hugh",15,3,11,26,1,1.0,,8.0,1.0,4.0,3.0,2.0,1.0,,,8.0,17.0,,2.0,,,,83.0
25,"McStay, Daniel",4,5,5,9,1,,5.0,4.0,,2.0,2.0,2.0,,2.0,,6.0,4.0,2.0,1.0,2.0,,,86.0
9,"Neale, Lachie",20,6,11,31,1,1.0,,6.0,6.0,3.0,7.0,2.0,3.0,,3.0,16.0,14.0,,,,1.0,,90.0
16,"Rayner, Cam",5,3,3,8,1,1.0,,3.0,,1.0,1.0,,1.0,,,4.0,4.0,,,1.0,,1.0,74.0
10,"Rich, Daniel",16,3,3,19,,,,1.0,7.0,,3.0,2.0,,,,4.0,9.0,,,1.0,,,88.0
5,"Robinson, Mitch",17,5,5,22,,,,4.0,4.0,2.0,3.0,6.0,2.0,2.0,,8.0,13.0,1.0,,5.0,,,81.0
29,"Witherden, Alex",13,5,2,15,,,,1.0,3.0,2.0,1.0,4.0,,2.0,,2.0,11.0,,,,,,78.0
15,"Zorko, Dayne",19,6,7,26,,2.0,,8.0,3.0,4.0,2.0,3.0,1.0,1.0,,8.0,17.0,,1.0,,1.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,94,108,347,14,10.0,57.0,80.0,44.0,48.0,43.0,55.0,17.0,16.0,5.0,135.0,195.0,10.0,10.0,47.0,5.0,5.0,
Opposition,Opposition,226,92,162,388,11,8.0,48.0,79.0,35.0,58.0,55.0,52.0,16.0,17.0,1.0,160.0,226.0,10.0,10.0,35.0,5.0,7.0,
