Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
30,"Bourke, David",25y 173d,76 (41-0-35 53.95%),17 (0.22),←,
11,"Bowden, Joel",23y 10d,93 (50-0-43 53.76%),91 (0.98),←,
17,"Broderick, Paul",31y 179d,250 (124-1-125 49.80%),162 (0.65),157 (85-1-71 54.46%),82 (0.52)
15,"Cameron, Leon",28y 302d,204 (111-3-90 55.15%),82 (0.40),32 (18-0-14 56.25%),14 (0.44)
9,"Campbell, Wayne",28y 281d,213 (100-1-112 47.18%),131 (0.62),←,
6,"Chaffey, Mark",24y 56d,71 (35-0-36 49.30%),19 (0.27),←,
24,"Coughlan, Mark",19y 72d,3 (2-0-1 66.67%),,←,
2,"Gaspar, Darren",25y 42d,134 (63-0-71 47.01%),12 (0.09),113 (56-0-57 49.56%),11 (0.10)
20,"Hall, Ray",20y 247d,13 (10-0-3 76.92%),7 (0.54),←,
16,"Holland, Ben",24y 52d,100 (52-0-48 52.00%),111 (1.11),←,
39,"Kellaway, Andrew",25y 220d,69 (36-0-33 52.17%),14 (0.20),←,
21,"King, Clinton",23y 99d,48 (22-0-26 45.83%),16 (0.33),17 (12-0-5 70.59%),3 (0.18)
33,"Knights, Matthew",30y 269d,251 (107-0-144 42.63%),132 (0.53),←,
34,"Mills, Andrew",20y 13d,7 (6-0-1 85.71%),3 (0.43),←,
5,"Ottens, Brad",21y 157d,67 (34-0-33 50.75%),75 (1.12),←,
8,"Pettifer, Kayne",19y 160d,2 (2-0-0 100.00%),4 (2.00),←,
12,"Richardson, Matthew",26y 104d,132 (65-0-67 49.24%),415 (3.14),←,
4,"Rogers, Matthew",27y 218d,148 (81-1-66 55.07%),137 (0.93),←,
19,"Sziller, Steven",28y 198d,129 (60-1-68 46.90%),38 (0.29),11 (7-0-4 63.64%),
32,"Tivendale, Greg",22y 73d,47 (24-0-23 51.06%),33 (0.70),←,
29,"Torney, Jason",24y 15d,84 (45-1-38 54.17%),9 (0.11),←,
41,"Vardy, Royce",21y 59d,18 (12-0-6 66.67%),,←,
Totals,Totals,24y 219d,2159 (1082-8-1069 50.12%),1508 (0.70),,
C,"Frawley, Danny",37y 296d,35 (20-0-15 57.14%),,←,
