Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Bassett, Scott",23y 291d,13 (8-0-5 61.54%),2 (0.15),←,
19,"Bishop, Matthew",27y 16d,60 (33-1-26 55.83%),6 (0.10),42 (26-1-15 63.10%),2 (0.05)
7,"Burgoyne, Peter",24y 179d,105 (54-2-49 52.38%),117 (1.11),←,
8,"Burgoyne, Shaun",19y 279d,9 (9-0-0 100.00%),13 (1.44),←,
9,"Carr, Josh",22y 89d,55 (35-1-19 64.55%),29 (0.53),←,
12,"Cockatoo-Collins, Che",27y 144d,138 (82-3-53 60.51%),192 (1.39),53 (35-0-18 66.04%),83 (1.57)
35,"Cornes, Chad",22y 257d,68 (39-1-28 58.09%),70 (1.03),←,
18,"Cornes, Kane",19y 203d,14 (9-0-5 64.29%),2 (0.14),←,
17,"Dew, Stuart",22y 343d,91 (48-2-41 53.85%),136 (1.49),←,
10,"Francou, Josh",27y 354d,123 (64-3-56 53.25%),61 (0.50),←,
31,"French, Barnaby",26y 244d,54 (28-1-25 52.78%),16 (0.30),←,
34,"Guerra, Brent",20y 59d,45 (31-0-14 68.89%),31 (0.69),←,
38,"James, Roger",26y 279d,94 (52-2-40 56.38%),61 (0.65),←,
29,"Kingsley, Adam",26y 341d,110 (60-2-48 55.45%),24 (0.22),←,
5,"Lade, Brendon",26y 17d,80 (39-2-39 50.00%),56 (0.70),←,
3,"Montgomery, Brett",29y 56d,123 (76-2-45 62.60%),85 (0.69),63 (36-1-26 57.94%),31 (0.49)
27,"Poulton, Jared",25y 97d,50 (28-1-21 57.00%),14 (0.28),←,
1,"Primus, Matthew",27y 196d,121 (54-2-65 45.45%),52 (0.43),101 (53-2-46 53.47%),47 (0.47)
24,"Stevens, Michael",21y 262d,15 (6-0-9 40.00%),1 (0.07),←,
36,"Stevens, Nick",22y 205d,98 (53-2-43 55.10%),65 (0.66),←,
16,"Tredrea, Warren",23y 215d,99 (53-1-45 54.04%),194 (1.96),←,
2,"Wakelin, Darryl",27y 350d,155 (81-1-73 52.58%),11 (0.07),40 (28-0-12 70.00%),3 (0.08)
Totals,Totals,24y 237d,1720 (942-29-749 54.77%),1238 (0.72),,
C,"Williams, Mark",43y 340d,85 (47-1-37 55.88%),,←,
