Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
26,"Bice, Riley",24y 226d,8 (3-0-5 37.50%),1 (0.13),←,
22,"Blakey, Nick",25y 72d,137 (75-1-61 55.11%),44 (0.32),←,
16,"Campbell, Braeden",23y 95d,80 (47-1-32 59.38%),23 (0.29),←,
33,"Cleary, Caiden",20y 66d,11 (6-0-5 54.55%),3 (0.27),←,
13,"Florent, Oliver",26y 292d,177 (98-1-78 55.65%),50 (0.28),←,
10,"Francis, Aaron",27y 273d,78 (35-2-41 46.15%),17 (0.22),24 (11-1-12 47.92%),5 (0.21)
4,"Grundy, Brodie",31y 25d,229 (121-2-106 53.28%),73 (0.32),35 (22-0-13 62.86%),3 (0.09)
29,"Hamling, Joel",32y 31d,98 (45-0-53 45.92%),1 (0.01),7 (3-0-4 42.86%),1 (0.14)
9,"Hayward, Will",26y 196d,172 (96-1-75 56.10%),213 (1.24),←,
5,"Heeney, Isaac",29y 5d,210 (131-1-78 62.62%),269 (1.28),←,
17,"Jordon, James",24y 141d,100 (70-1-29 70.50%),29 (0.29),35 (22-0-13 62.86%),12 (0.34)
44,"Lloyd, Jake",31y 232d,258 (157-1-100 61.05%),43 (0.17),←,
30,"McCartin, Tom",25y 131d,141 (80-0-61 56.74%),30 (0.21),←,
27,"McInerney, Justin",24y 265d,98 (58-1-39 59.69%),38 (0.39),←,
2,"McLean, Hayden",26y 110d,86 (49-1-36 57.56%),86 (1.00),←,
25,"Paton, Ben",26y 203d,75 (34-0-41 45.33%),4 (0.05),4 (0-0-4 0.00%),
24,"Rampe, Dane",34y 342d,260 (165-2-93 63.85%),9 (0.03),←,
34,"Roberts, Matt",21y 283d,39 (25-0-14 64.10%),4 (0.10),←,
8,"Rowbottom, James",24y 233d,126 (71-1-54 56.75%),38 (0.30),←,
12,"Sheldrick, Angus",21y 184d,15 (7-1-7 50.00%),7 (0.47),←,
1,"Warner, Chad",23y 356d,94 (57-0-37 60.64%),87 (0.93),←,
37,"Warner, Corey",21y 215d,18 (8-0-10 44.44%),9 (0.50),←,
15,"Wicks, Sam",25y 238d,74 (46-0-28 62.16%),44 (0.59),←,
Totals,Totals,26y 24d,2584 (1484-17-1083 57.43%),1122 (0.43),,
C,"Cox, Dean",43y 282d,9 (3-0-6 33.33%),,←,
