Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
11,"Blair, Jarryd",26y 17d,128 (82-1-45 64.45%),99 (0.77),←,
29,"Broomhead, Tim",22y 40d,20 (7-0-13 35.00%),18 (0.90),←,
16,"Brown, Nathan",27y 136d,120 (71-1-48 59.58%),7 (0.06),←,
46,"Cox, Mason",25y 48d,2 (1-0-1 50.00%),3 (1.50),←,
25,"Crisp, Jack",22y 212d,46 (19-0-27 41.30%),29 (0.63),28 (12-0-16 42.86%),19 (0.68)
2,"de Goey, Jordan",20y 47d,22 (8-0-14 36.36%),11 (0.50),←,
1,"Fasolo, Alex",23y 328d,75 (45-0-30 60.00%),93 (1.24),←,
45,"Frost, Jack",24y 66d,48 (23-0-25 47.92%),,←,
19,"Greenwood, Levi",27y 72d,88 (44-1-43 50.57%),34 (0.39),14 (4-0-10 28.57%),8 (0.57)
4,"Grundy, Brodie",22y 16d,46 (23-0-23 50.00%),14 (0.30),←,
38,"Howe, Jeremy",25y 307d,104 (23-0-81 22.12%),83 (0.80),4 (1-0-3 25.00%),3 (0.75)
8,"Langdon, Tom",21y 327d,46 (21-0-25 45.65%),2 (0.04),←,
37,"Maynard, Brayden",19y 224d,13 (3-0-10 23.08%),3 (0.23),←,
30,"Moore, Darcy",20y 97d,15 (4-0-11 26.67%),16 (1.07),←,
43,"Oxley, Adam",23y 182d,24 (12-0-12 50.00%),7 (0.29),←,
10,"Pendlebury, Scott",28y 115d,220 (137-2-81 62.73%),143 (0.65),←,
20,"Reid, Ben",27y 2d,109 (69-2-38 64.22%),37 (0.34),←,
22,"Sidebottom, Steele",25y 120d,147 (96-2-49 65.99%),112 (0.76),←,
28,"Sinclair, Ben",24y 213d,55 (32-0-23 58.18%),21 (0.38),←,
40,"Smith, Josh",22y 120d,2 (1-0-1 50.00%),1 (0.50),←,
34,"Toovey, Alan",29y 39d,154 (98-2-54 64.29%),9 (0.06),←,
7,"Treloar, Adam",23y 53d,85 (22-0-63 25.88%),50 (0.59),6 (2-0-4 33.33%),2 (0.33)
Totals,Totals,24y 60d,1569 (841-11-717 53.60%),792 (0.50),,
C,"Buckley, Nathan",43y 280d,98 (54-0-44 55.10%),,←,
