Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",8,1,6,14,,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,,,4.0,9.0,,,,,1.0,86.0
18,"Betts, Eddie",7,2,7,14,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,6.0,9.0,,1.0,3.0,,1.0,85.0
16,"Brown, Luke",10,2,5,15,,,,,5.0,1.0,,,,,,1.0,10.0,,,2.0,,,82.0
5,"Crouch, Matt",18,6,23,41,,,,2.0,3.0,3.0,7.0,4.0,,1.0,,11.0,31.0,,,,,1.0,80.0
39,"Doedee, Tom",7,7,14,21,,,,2.0,4.0,1.0,,2.0,2.0,,,8.0,14.0,,,9.0,1.0,,93.0
26,"Douglas, Richard",7,3,6,13,1,2.0,,,1.0,2.0,2.0,4.0,,4.0,,5.0,9.0,,,2.0,2.0,,84.0
28,"Ellis-Yolmen, Cam",7,5,10,17,1,,,1.0,2.0,3.0,6.0,2.0,,,,11.0,6.0,1.0,,,,,67.0
32,"Fogarty, Darcy",3,3,3,6,2,,,4.0,,1.0,,2.0,,1.0,,2.0,4.0,1.0,1.0,,,,83.0
6,"Gibbs, Bryce",21,7,14,35,2,1.0,,4.0,2.0,8.0,7.0,5.0,1.0,1.0,2.0,13.0,21.0,,2.0,,1.0,,87.0
1,"Greenwood, Hugh",8,1,5,13,1,1.0,,2.0,,,3.0,4.0,,,,8.0,3.0,,,,,,65.0
17,"Hampton, Curtly",6,4,3,9,1,,,3.0,,3.0,,,,,,,9.0,,2.0,,,,60.0
15,"Hartigan, Kyle",4,4,7,11,,,,,,1.0,,,,,,3.0,7.0,,,8.0,,,96.0
24,"Jacobs, Sam",5,3,8,13,,,33.0,1.0,,,2.0,2.0,1.0,1.0,,6.0,9.0,1.0,,3.0,,,84.0
4,"Jenkins, Josh",6,5,5,11,2,2.0,4.0,3.0,,2.0,,5.0,,3.0,,6.0,5.0,3.0,4.0,3.0,,1.0,86.0
8,"Kelly, Jake",11,6,7,18,,,,2.0,4.0,2.0,,2.0,,1.0,,3.0,14.0,1.0,,3.0,3.0,1.0,85.0
29,"Laird, Rory",15,8,25,40,,,,1.0,8.0,2.0,1.0,1.0,1.0,,,14.0,27.0,,,1.0,,,81.0
14,"Mackay, David",15,1,5,20,,1.0,,4.0,6.0,2.0,2.0,,,,,7.0,10.0,,,4.0,2.0,,77.0
41,"McGovern, Mitch",6,4,3,9,1,1.0,,3.0,,3.0,1.0,3.0,,3.0,,5.0,4.0,1.0,,3.0,,,88.0
44,"Murphy, Lachlan",4,1,2,6,1,1.0,,2.0,,,,,,,,3.0,3.0,,,1.0,,,75.0
11,"Seedsman, Paul",14,4,10,24,,1.0,,4.0,3.0,6.0,1.0,3.0,1.0,2.0,,5.0,19.0,,,,1.0,1.0,82.0
9,"Sloane, Rory",11,2,12,23,,,,7.0,1.0,5.0,6.0,4.0,3.0,1.0,,12.0,13.0,,,8.0,,1.0,84.0
12,"Talia, Daniel",11,4,3,14,,,,1.0,2.0,3.0,,3.0,1.0,1.0,,9.0,6.0,3.0,,10.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,83,183,387,12,15.0,37.0,50.0,43.0,53.0,40.0,48.0,12.0,19.0,2.0,142.0,242.0,11.0,10.0,60.0,10.0,7.0,
Opposition,Opposition,214,92,177,391,14,15.0,39.0,69.0,39.0,60.0,32.0,48.0,19.0,12.0,4.0,156.0,246.0,16.0,19.0,52.0,14.0,10.0,
