0,1,2,3,4,5,6
←,"Round: 17 Venue: Waverley Park Date: Sun, 26-Jul-1998 2:10 PM Attendance: 50778","Round: 17 Venue: Waverley Park Date: Sun, 26-Jul-1998 2:10 PM Attendance: 50778","Round: 17 Venue: Waverley Park Date: Sun, 26-Jul-1998 2:10 PM Attendance: 50778","Round: 17 Venue: Waverley Park Date: Sun, 26-Jul-1998 2:10 PM Attendance: 50778","Round: 17 Venue: Waverley Park Date: Sun, 26-Jul-1998 2:10 PM Attendance: 50778",→
←,St Kilda,2.4.16,6.6.42,9.8.62,13.9.87,→
←,Essendon,3.3.21,6.5.41,12.6.78,14.6.90,→
←,Qrt margin,ES by 5,SK by 1,ES by 16,ES by 3,→
←,Qrt scores,ES 21-16,SK 26-20,ES 37-20,SK 25-12,→
←,Field umpires,"Hayden Kennedy (202), Stephen McBurney (56), Stuart Wenn (35)","Hayden Kennedy (202), Stephen McBurney (56), Stuart Wenn (35)","Hayden Kennedy (202), Stephen McBurney (56), Stuart Wenn (35)","Hayden Kennedy (202), Stephen McBurney (56), Stuart Wenn (35)",→
