Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",7,3,17,24,,,,2.0,,,,,3.0,,,,,,,,,,
5,"Buckley, Nathan",18,6,6,24,1,,1.0,1.0,,,,,3.0,1.0,3.0,,,,,,,,
24,"Butcher, Kent",2,,,2,1,,,1.0,,,,,,1.0,,,,,,,,,
28,"Crosisca, Gavin",9,3,5,14,,,,,,,,,3.0,2.0,,,,,,,,,
2,"Francis, Tony",15,2,7,22,,,,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Hassall, Jon",10,4,7,17,1,2.0,,4.0,,,,,,,,,,,,,,,
31,"Hotton, Trent",6,4,6,12,1,,4.0,3.0,,,,,2.0,,,,,,,,,,
11,"Houlihan, Damian",3,2,3,6,,1.0,,,,,,,,,,,,,,,,,
23,"Kelly, Craig",5,3,6,11,,,,1.0,,,,,1.0,,,,,,,,,,
44,"Kerrison, Shane",4,,5,9,,,,1.0,,,,,2.0,,,,,,,,,,
12,"McCartney, Jason",10,7,,10,2,3.0,,1.0,,,,,,1.0,,,,,,,,,
34,"McGuane, Mick",13,1,6,19,2,,,3.0,,,,,2.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",8,4,12,20,,,8.0,,,,,,5.0,,,,,,,,,,
4,"Pert, Gary",12,3,3,15,,,,1.0,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",11,2,5,16,1,2.0,,3.0,,,,,2.0,2.0,,,,,,,,,
30,"Sharkey, Paul",7,3,3,10,,,2.0,1.0,,,,,,2.0,,,,,,,,,
22,"Shaw, Tony",5,1,4,9,1,,,,,,,,,,,,,,,,,,
14,"Watson, Shane",10,5,3,13,,,,3.0,,,,,,,,,,,,,,,
10,"Williams, Paul",10,3,7,17,2,1.0,,6.0,,,,,1.0,1.0,,,,,,,,,
20,"Woods, Tony",5,1,6,11,1,,,,,,,,1.0,2.0,,,,,,,,,
19,"Wright, Graham",1,1,,1,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,58,111,282,13,10.0,15.0,32.0,,,,,26.0,16.0,3.0,,,,,,,,
Opposition,Opposition,190,55,123,313,14,6.0,24.0,22.0,,,,,16.0,26.0,3.0,,,,,,,,
