Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 305d,41 (28-0-13 68.29%),23 (0.56),7 (4-0-3 57.14%),3 (0.43)
3,"Breuer, Shayne",24y 242d,78 (50-1-27 64.74%),88 (1.13),7 (4-0-3 57.14%),11 (1.57)
21,"Brown, David",27y 223d,76 (35-1-40 46.71%),59 (0.78),7 (4-0-3 57.14%),4 (0.57)
26,"Burgoyne, Peter",19y 101d,7 (4-0-3 57.14%),7 (1.00),←,
36,"Carter, Stephen",23y 94d,4 (2-0-2 50.00%),,←,
6,"Cummings, Scott",23y 112d,47 (29-2-16 63.83%),104 (2.21),7 (4-0-3 57.14%),21 (3.00)
19,"Dickie, Donald",25y 2d,7 (4-0-3 57.14%),2 (0.29),←,
25,"Eagleton, Nathan",18y 181d,3 (2-0-1 66.67%),,←,
10,"Francou, Josh",22y 276d,7 (4-0-3 57.14%),6 (0.86),←,
39,"Heuskes, Adam",21y 51d,56 (29-0-27 51.79%),6 (0.11),7 (4-0-3 57.14%),
38,"James, Roger",21y 201d,3 (2-0-1 66.67%),,←,
29,"Kingsley, Adam",21y 263d,7 (4-0-3 57.14%),,←,
20,"Lade, Brendon",20y 304d,7 (4-0-3 57.14%),2 (0.29),←,
22,"Lockwood, Bowen",18y 313d,6 (4-0-2 66.67%),7 (1.17),←,
9,"Lyle, Brayden",24y 65d,33 (18-0-15 54.55%),7 (0.21),7 (4-0-3 57.14%),2 (0.29)
33,"Mead, Darren",26y 42d,7 (4-0-3 57.14%),,←,
14,"Paxman, Stephen",26y 157d,109 (26-0-83 23.85%),18 (0.17),7 (4-0-3 57.14%),
30,"Poole, Darryl",25y 39d,5 (2-0-3 40.00%),5 (1.00),←,
2,"Primus, Matthew",22y 118d,27 (5-0-22 18.52%),6 (0.22),7 (4-0-3 57.14%),1 (0.14)
1,"Wanganeen, Gavin",23y 326d,133 (77-3-53 59.02%),67 (0.50),6 (4-0-2 66.67%),4 (0.67)
15,"Wilson, Michael",20y 170d,7 (4-0-3 57.14%),4 (0.57),←,
Totals,Totals,22y 292d,670 (337-7-326 50.30%),411 (0.61),,
C,"Cahill, John",57y 13d,54 (31-0-23 57.41%),,7 (4-0-3 57.14%),
