Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 74d,86 (53-1-32 62.21%),131 (1.52),←,
21,"Barlow, Michael",25y 284d,70 (43-1-26 62.14%),41 (0.59),←,
30,"Clarke, Zac",23y 184d,53 (25-1-27 48.11%),27 (0.51),←,
15,"Crowley, Ryan",29y 207d,164 (88-1-75 53.96%),107 (0.65),←,
3,"Dawson, Zac",27y 218d,119 (75-4-40 64.71%),6 (0.05),42 (29-1-12 70.24%),2 (0.05)
9,"de Boer, Matt",23y 202d,101 (56-1-44 55.94%),39 (0.39),←,
41,"Duffield, Paul",28y 235d,133 (67-1-65 50.75%),27 (0.20),←,
7,"Fyfe, Nat",22y 10d,72 (44-1-27 61.81%),54 (0.75),←,
32,"Hill, Stephen",23y 150d,108 (58-0-50 53.70%),65 (0.60),←,
37,"Johnson, Michael",28y 343d,172 (92-1-79 53.78%),59 (0.34),←,
23,"Mayne, Chris",24y 330d,105 (59-1-45 56.67%),137 (1.30),←,
18,"McPharlin, Luke",31y 301d,225 (117-1-107 52.22%),114 (0.51),213 (109-1-103 51.41%),111 (0.52)
16,"Mundy, David",28y 70d,186 (98-1-87 52.96%),71 (0.38),←,
13,"Mzungu, Tendai",27y 212d,63 (37-1-25 59.52%),40 (0.63),←,
27,"Neale, Lachie",20y 127d,23 (12-0-11 52.17%),12 (0.52),←,
29,"Pavlich, Matthew",31y 271d,291 (135-0-156 46.39%),583 (2.00),←,
6,"Pearce, Danyle",27y 174d,179 (77-2-100 43.58%),86 (0.48),25 (18-1-6 74.00%),10 (0.40)
31,"Sandilands, Aaron",30y 296d,193 (101-0-92 52.33%),75 (0.39),←,
34,"Spurr, Lee",26y 63d,36 (28-1-7 79.17%),2 (0.06),←,
8,"Suban, Nick",23y 142d,84 (43-1-40 51.79%),34 (0.40),←,
33,"Sutcliffe, Cam",21y 128d,23 (17-1-5 76.09%),9 (0.39),←,
10,"Walters, Michael",22y 264d,42 (27-1-14 65.48%),82 (1.95),←,
Totals,Totals,26y 62d,2528 (1352-22-1154 53.48%),1801 (0.71),,
C,"Lyon, Ross",46y 324d,170 (109-5-56 65.59%),,49 (33-1-15 68.37%),
