St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bardsley, Kristian",16,7,3,19,,,,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Beveridge, Luke",6,4,2,8,1,,,1.0,,,,,1.0,,,,,,,,,,
2,"Brown, Tony",10,4,4,14,1,1.0,,1.0,,,,,2.0,,,,,,,,,,
3,"Burke, Nathan",21,6,7,28,,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,
30,"Coghlan, Glen",,,,,,,,,,,,,,1.0,,,,,,,,,
36,"Cripps, Jason",11,2,3,14,,,,,,,,,,,,,,,,,,,
34,"Daniels, Jayson",11,3,5,16,1,,,5.0,,,,,,2.0,,,,,,,,,
10,"Everitt, Peter",7,6,2,9,1,1.0,8.0,,,,,,1.0,1.0,,,,,,,,,
35,"Harvey, Robert",10,4,13,23,,,,3.0,,,,,1.0,,1.0,,,,,,,,
29,"Jones, Austinn",21,6,4,25,1,2.0,,,,,,,,1.0,,,,,,,,,
22,"Lappin, Matthew",15,10,9,24,,,,3.0,,,,,,,,,,,,,,,
23,"Loewe, Stewart",19,14,5,24,7,3.0,3.0,1.0,,,,,2.0,2.0,3.0,,,,,,,,
26,"McLaren, Joe",,1,1,1,,,,,,,,,,,,,,,,,,,
16,"Neill, Robert",5,1,2,7,,,,,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",1,2,6,7,,,,,,,,,,1.0,,,,,,,,,
13,"Sierakowski, David",8,4,5,13,,,1.0,2.0,,,,,3.0,2.0,,,,,,,,,
4,"Smith, Joel",17,6,4,21,1,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
19,"Sziller, Steven",9,3,7,16,1,,,2.0,,,,,,2.0,,,,,,,,,
9,"Vidovic, Lazar",5,4,5,10,,1.0,16.0,,,,,,1.0,,,,,,,,,,
12,"Wakelin, Shane",4,1,1,5,,,,,,,,,,,,,,,,,,,
20,"Young, Matthew",15,5,3,18,,,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,93,91,302,14,16.0,28.0,20.0,,,,,16.0,17.0,6.0,,,,,,,,
Opposition,Opposition,172,65,93,265,11,10.0,21.0,28.0,,,,,17.0,16.0,,,,,,,,,
