Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Bryce, Paul",7,1,3,10,,,,,,,,,2.0,,,,,,,,,,
44,"Charles, Sean",10,3,2,12,3,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
20,"Febey, Matthew",13,3,11,24,2,,,3.0,,,,,3.0,1.0,,,,,,,,,
32,"Goodwin, Andy",7,5,2,9,,,,,,,,,2.0,4.0,,,,,,,,,
13,"Jakovich, Allen",10,5,2,12,2,3.0,,,,,,,2.0,2.0,,,,,,,,,
31,"Keogh, Rod",12,5,13,25,1,,,,,,,,2.0,1.0,3.0,,,,,,,,
16,"Lovell, Andy",20,3,9,29,1,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
17,"Lovett, Brett",17,6,8,25,,1.0,,1.0,,,,,2.0,1.0,2.0,,,,,,,,
6,"Lovett, Glenn",16,10,7,23,2,,,4.0,,,,,1.0,,1.0,,,,,,,,
3,"Lyon, Garry",9,3,4,13,1,,,1.0,,,,,,5.0,,,,,,,,,
29,"Obst, Andrew",8,6,11,19,1,,1.0,1.0,,,,,,1.0,,,,,,,,,
46,"Robins, Haydn",12,5,6,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
41,"Rohde, Peter",9,3,4,13,,,,,,,,,2.0,1.0,,,,,,,,,
5,"Schwarz, David",11,5,6,17,2,,3.0,2.0,,,,,,1.0,,,,,,,,,
18,"Stretch, Steven",5,1,,5,3,,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",20,15,12,32,1,1.0,18.0,,,,,,5.0,2.0,,,,,,,,,
4,"Sullivan, Chris",3,2,2,5,1,,,,,,,,,,,,,,,,,,
12,"Viney, Todd",10,5,12,22,1,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
27,"Wight, Sean",10,5,7,17,2,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,
8,"Yeats, Graeme",18,7,7,25,,,,1.0,,,,,2.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,98,128,355,23,12.0,25.0,20.0,,,,,29.0,30.0,6.0,,,,,,,,
Opposition,Opposition,173,58,91,264,10,15.0,18.0,20.0,,,,,30.0,29.0,,,,,,,,,
