Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",28y 6d,137 (65-0-72 47.45%),42 (0.31),←,
18,"Bond, Troy",24y 27d,67 (41-0-26 61.19%),49 (0.73),31 (15-0-16 48.39%),23 (0.74)
44,"Caven, Peter",27y 86d,93 (39-0-54 41.94%),43 (0.46),36 (18-0-18 50.00%),22 (0.61)
19,"Chalmers, Brett",24y 109d,47 (19-1-27 41.49%),7 (0.15),←,
17,"Collins, Matthew",20y 189d,13 (6-0-7 46.15%),2 (0.15),←,
14,"Connell, Matthew",25y 7d,48 (18-0-30 37.50%),14 (0.29),45 (16-0-29 35.56%),14 (0.31)
34,"Hart, Ben",23y 32d,126 (60-1-65 48.02%),25 (0.20),←,
11,"James, Brett",24y 238d,57 (27-1-29 48.25%),29 (0.51),15 (10-0-5 66.67%),3 (0.20)
35,"Jameson, Rod",27y 41d,125 (63-1-61 50.80%),86 (0.69),←,
3,"Jarman, Darren",30y 194d,145 (85-0-60 58.62%),192 (1.32),36 (20-0-16 55.56%),70 (1.94)
28,"Johnson, Kane",19y 148d,18 (10-0-8 55.56%),6 (0.33),←,
5,"Koster, Kym",24y 190d,64 (37-1-26 58.59%),24 (0.38),26 (17-0-9 65.38%),11 (0.42)
23,"McLeod, Andrew",21y 6d,53 (26-0-27 49.06%),45 (0.85),←,
6,"Modra, Tony",28y 162d,104 (47-1-56 45.67%),416 (4.00),←,
15,"Pittman, David",28y 168d,92 (43-1-48 47.28%),23 (0.25),←,
52,"Rehn, Shaun",25y 358d,85 (46-1-38 54.71%),32 (0.38),←,
32,"Ricciuto, Mark",22y 63d,102 (47-1-54 46.57%),61 (0.60),←,
10,"Robran, Matthew",26y 144d,60 (31-0-29 51.67%),58 (0.97),53 (27-0-26 50.94%),53 (1.00)
24,"Sampson, Clay",21y 167d,16 (9-0-7 56.25%),3 (0.19),3 (3-0-0 100.00%),2 (0.67)
7,"Smart, Nigel",28y 81d,135 (63-1-71 47.04%),68 (0.50),←,
30,"Vardy, Peter",21y 196d,26 (13-0-13 50.00%),29 (1.12),←,
Totals,Totals,24y 316d,1613 (795-10-808 49.29%),1254 (0.78),,
C,"Blight, Malcolm",47y 175d,180 (107-0-73 59.44%),,19 (12-0-7 63.16%),
