Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",6,,7,13,1,,,2.0,2.0,1.0,,2.0,2.0,,,10.0,5.0,,,1.0,,,79.0
18,"Cameron, Jeremy",9,7,6,15,2,1.0,,1.0,1.0,2.0,,1.0,,,,8.0,8.0,2.0,2.0,1.0,,1.0,92.0
3,"Coniglio, Stephen",11,3,11,22,,1.0,,4.0,2.0,3.0,4.0,3.0,,1.0,,7.0,14.0,1.0,1.0,,1.0,1.0,89.0
35,"Corr, Aidan",11,4,3,14,,,,1.0,6.0,,,2.0,,,,3.0,5.0,2.0,,9.0,,,83.0
16,"Daniels, Brent",5,2,7,12,,,,1.0,,1.0,2.0,3.0,,,,3.0,7.0,,1.0,1.0,,1.0,77.0
1,"Davis, Phil",4,2,6,10,,,,1.0,2.0,,,1.0,1.0,,,3.0,7.0,,,6.0,,,83.0
24,"de Boer, Matt",5,5,10,15,,,,2.0,1.0,1.0,1.0,3.0,,3.0,,9.0,10.0,,,1.0,,,79.0
31,"Finlayson, Jeremy",7,5,2,9,1,1.0,4.0,2.0,,2.0,,3.0,,2.0,,2.0,7.0,,1.0,,,,81.0
12,"Green, Tom",4,2,4,8,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,6.0,,1.0,,,,67.0
4,"Greene, Toby",11,5,10,21,1,,,1.0,,3.0,,5.0,1.0,1.0,,8.0,13.0,2.0,2.0,,,2.0,90.0
9,"Hately, Jackson",9,6,6,15,,,,1.0,,2.0,,3.0,,1.0,,2.0,13.0,1.0,,,,,79.0
19,"Haynes, Nick",17,8,6,23,,,,,7.0,1.0,1.0,2.0,,,,8.0,14.0,,,2.0,,,84.0
27,"Himmelberg, Harry",4,2,3,7,,1.0,,2.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,1.0,,,93.0
2,"Hopper, Jacob",5,1,17,22,,,,6.0,3.0,,7.0,2.0,1.0,1.0,,16.0,6.0,,,,,,83.0
25,"Keeffe, Lachlan",7,5,6,13,,,,1.0,1.0,2.0,,1.0,1.0,,,4.0,9.0,1.0,,7.0,,,95.0
22,"Kelly, Josh",9,,7,16,,2.0,,4.0,2.0,2.0,4.0,2.0,,1.0,,12.0,5.0,,,2.0,,,91.0
38,"Lloyd, Daniel",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,25.0
41,"Mumford, Shane",1,1,4,5,,,15.0,4.0,,,1.0,2.0,1.0,2.0,,5.0,1.0,1.0,1.0,4.0,,,80.0
36,"Perryman, Harry",11,1,13,24,,,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,8.0,16.0,,,,,,86.0
23,"Shaw, Heath",15,6,5,20,,,,,3.0,1.0,,7.0,,1.0,,6.0,13.0,,,4.0,2.0,,90.0
8,"Ward, Callan",8,,9,17,,,,3.0,3.0,2.0,1.0,1.0,,,,4.0,14.0,,,2.0,1.0,1.0,78.0
6,"Whitfield, Lachie",13,8,12,25,1,,,4.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,5.0,19.0,,1.0,1.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,73,155,327,6,10.0,19.0,44.0,42.0,33.0,25.0,53.0,11.0,16.0,2.0,129.0,196.0,10.0,11.0,42.0,4.0,6.0,
Opposition,Opposition,189,65,116,305,9,9.0,34.0,45.0,26.0,51.0,41.0,48.0,16.0,11.0,4.0,131.0,167.0,7.0,6.0,49.0,7.0,6.0,
