Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",4,4,4,8,,1.0,,1.0,,1.0,1.0,,1.0,,,4.0,4.0,1.0,,1.0,,,
3,"Bartel, Jimmy",8,4,5,13,,,,1.0,1.0,4.0,,,1.0,,,4.0,7.0,,,1.0,,,
35,"Chapman, Paul",4,2,4,8,,,,2.0,,2.0,1.0,1.0,,1.0,,2.0,6.0,,,1.0,,,
14,"Clarke, David",14,9,15,29,,,,3.0,5.0,7.0,,3.0,,2.0,,5.0,23.0,1.0,,,,,
11,"Corey, Joel",12,4,12,24,,,,,3.0,4.0,4.0,4.0,1.0,1.0,,8.0,16.0,,,2.0,,,
44,"Enright, Corey",12,2,10,22,1,,,1.0,,4.0,2.0,,,,,9.0,13.0,,,1.0,,,
23,"Foster, Daniel",2,2,1,3,,,,2.0,2.0,,1.0,1.0,,,,1.0,2.0,,,3.0,,,
7,"Graham, Ben",8,3,6,14,1,,5.0,2.0,,3.0,,1.0,2.0,,,12.0,2.0,2.0,2.0,5.0,,,
25,"Grgic, Brent",10,5,3,13,1,1.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,6.0,7.0,1.0,1.0,1.0,,,
2,"Harley, Tom",10,5,6,16,,,,1.0,5.0,,,2.0,,,,8.0,8.0,3.0,,2.0,,,
28,"Johnson, David",3,2,3,6,,,,1.0,,3.0,,,,,,1.0,5.0,,,,,,
1,"King, Steven",12,10,11,23,,,28.0,3.0,3.0,5.0,4.0,2.0,,,,11.0,12.0,2.0,1.0,3.0,,,
18,"Kingsley, Kent",8,4,3,11,4,2.0,,2.0,,,1.0,,1.0,,,5.0,7.0,1.0,3.0,1.0,,,
45,"Ling, Cameron",12,2,9,21,1,,,,2.0,,2.0,1.0,,,,5.0,14.0,,1.0,,,,
24,"Lord, Aaron",13,5,13,26,1,1.0,,2.0,,4.0,4.0,4.0,,2.0,,7.0,21.0,,,1.0,,,
17,"McGrath, Tim",12,5,5,17,,,,2.0,2.0,,1.0,1.0,1.0,,,2.0,15.0,,,,4.0,,
21,"Mooney, Cameron",4,1,4,8,1,1.0,1.0,,,1.0,1.0,,,,,7.0,1.0,1.0,1.0,1.0,,,
34,"Rahilly, James",3,1,4,7,,,,,2.0,,,1.0,1.0,,,3.0,3.0,,,1.0,,,
15,"Riccardi, Peter",14,2,6,20,1,1.0,,3.0,1.0,9.0,3.0,3.0,,,,7.0,13.0,,,2.0,1.0,,
27,"Sanderson, Brenton",15,7,7,22,,,,,7.0,2.0,,2.0,,1.0,,6.0,16.0,1.0,,2.0,,,
30,"Scarlett, Matthew",6,4,5,11,,,,1.0,4.0,,,1.0,,1.0,,4.0,7.0,1.0,,3.0,1.0,,
12,"Sholl, Brad",9,3,4,13,,1.0,,,7.0,,,,1.0,,,2.0,13.0,,,5.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,140,335,11,10.0,34.0,28.0,46.0,52.0,26.0,31.0,10.0,9.0,,119.0,215.0,14.0,9.0,36.0,7.0,,
Opposition,Opposition,247,122,152,399,18,18.0,20.0,33.0,34.0,70.0,45.0,38.0,9.0,10.0,6.0,138.0,257.0,19.0,22.0,42.0,18.0,,
