Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 150d,44 (16-0-28 36.36%),13 (0.30),22 (8-0-14 36.36%),5 (0.23)
22,"Bower, Nathan",22y 17d,23 (7-0-16 30.43%),10 (0.43),←,
17,"Broderick, Paul",24y 173d,105 (45-0-60 42.86%),87 (0.83),12 (6-0-6 50.00%),7 (0.58)
9,"Campbell, Wayne",21y 275d,63 (19-0-44 30.16%),40 (0.63),←,
44,"Daffy, Nick",21y 45d,16 (7-0-9 43.75%),9 (0.56),←,
14,"Dear, Greg",31y 69d,149 (108-0-41 72.48%),19 (0.13),12 (6-0-6 50.00%),1 (0.08)
18,"Edwards, Stuart",21y 339d,24 (8-0-16 33.33%),21 (0.88),←,
30,"Free, Tony",24y 363d,121 (37-0-84 30.58%),44 (0.36),←,
25,"Gale, Brendon",25y 342d,89 (28-0-61 31.46%),87 (0.98),←,
11,"Gale, Michael",27y 186d,115 (45-0-70 39.13%),30 (0.26),10 (4-0-6 40.00%),1 (0.10)
31,"Howat, John",23y 345d,48 (19-0-29 39.58%),11 (0.23),28 (9-0-19 32.14%),1 (0.04)
3,"Kellaway, Duncan",21y 128d,22 (9-0-13 40.91%),,←,
33,"Knights, Matthew",23y 263d,119 (35-0-84 29.41%),78 (0.66),←,
27,"Maxfield, Stuart",22y 77d,57 (15-0-42 26.32%),37 (0.65),←,
34,"Murphy, Justin",18y 62d,4 (3-0-1 75.00%),6 (1.50),←,
6,"Naish, Chris",22y 271d,74 (22-0-52 29.73%),112 (1.51),←,
7,"Prescott, Ashley",21y 287d,7 (4-0-3 57.14%),,←,
12,"Richardson, Matthew",19y 98d,23 (7-0-16 30.43%),58 (2.52),←,
4,"Rogers, Matthew",20y 212d,12 (6-0-6 50.00%),19 (1.58),←,
5,"Tape, Jamie",20y 81d,12 (6-0-6 50.00%),,←,
41,"Turner, Scott",24y 25d,67 (19-0-48 28.36%),26 (0.39),←,
Totals,Totals,23y 25d,1194 (465-0-729 38.94%),707 (0.59),,
C,"Northey, John",50y 361d,221 (106-1-114 48.19%),,32 (10-0-22 31.25%),
