Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",24y 174d,94 (42-2-50 45.74%),27 (0.29),←,
8,"Austin, Matt",21y 39d,10 (6-0-4 60.00%),2 (0.20),←,
18,"Banfield, Todd",19y 314d,7 (4-0-3 57.14%),11 (1.57),←,
20,"Black, Simon",31y 35d,262 (155-4-103 59.92%),156 (0.60),←,
17,"Brennan, Jared",25y 284d,107 (53-3-51 50.93%),68 (0.64),←,
16,"Brown, Jonathan",28y 191d,191 (120-3-68 63.61%),448 (2.35),←,
39,"Drummond, Josh",27y 19d,72 (35-2-35 50.00%),30 (0.42),←,
5,"Fevola, Brendan",29y 108d,194 (73-2-119 38.14%),599 (3.09),7 (4-0-3 57.14%),24 (3.43)
42,"Hanley, Pearce",21y 174d,4 (1-0-3 25.00%),,←,
12,"Hawksley, James",21y 92d,15 (7-1-7 50.00%),,←,
4,"Johnstone, Travis",29y 295d,201 (99-1-101 49.50%),135 (0.67),41 (21-0-20 51.22%),24 (0.59)
23,"Leuenberger, Matthew",21y 335d,29 (15-1-13 53.45%),4 (0.14),←,
9,"McGrath, Ashley",26y 353d,143 (79-2-62 55.94%),107 (0.75),←,
31,"Polkinghorne, James",21y 107d,29 (16-1-12 56.90%),16 (0.55),←,
6,"Power, Luke",30y 120d,247 (145-3-99 59.31%),201 (0.81),←,
30,"Redden, Jack",19y 150d,17 (10-1-6 61.76%),6 (0.35),←,
10,"Rich, Daniel",19y 335d,31 (18-1-12 59.68%),15 (0.48),←,
35,"Rischitelli, Michael",24y 120d,96 (46-3-47 49.48%),43 (0.45),←,
38,"Rockliff, Tom",20y 75d,5 (2-0-3 40.00%),1 (0.20),←,
11,"Sherman, Justin",23y 102d,102 (46-3-53 46.57%),80 (0.78),←,
14,"Staker, Brent",25y 350d,117 (68-1-48 58.55%),87 (0.74),7 (4-0-3 57.14%),3 (0.43)
32,"Stiller, Cheynee",24y 5d,69 (31-3-35 47.10%),18 (0.26),←,
Totals,Totals,24y 155d,2042 (1071-37-934 52.45%),2054 (1.01),,
C,"Voss, Michael",34y 305d,31 (18-1-12 59.68%),,←,
