Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Allan, Matthew",6,4,,6,,,17.0,,1.0,,1.0,5.0,,4.0,,1.0,5.0,,,2.0,,,63.0
23,"Bolton, Mark",13,6,4,17,,,1.0,1.0,1.0,6.0,,1.0,3.0,,,7.0,10.0,1.0,,3.0,,1.0,96.0
16,"Bradley, Kepler",15,10,10,25,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,10.0,15.0,,,3.0,,,100.0
37,"Bullen, Marcus",4,2,5,9,,,,4.0,,,2.0,,,,,3.0,4.0,,,,,,59.0
13,"Cupido, Damian",12,6,4,16,,,,2.0,,6.0,,2.0,1.0,,,6.0,11.0,,,1.0,,1.0,100.0
31,"Fletcher, Dustin",14,1,2,16,,,,2.0,10.0,,,4.0,2.0,2.0,,4.0,8.0,,,8.0,,,100.0
39,"Haynes, Ben",10,4,3,13,,,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,6.0,7.0,,,2.0,2.0,,61.0
3,"Henneman, Aaron",8,3,2,10,2,1.0,3.0,3.0,,2.0,1.0,2.0,2.0,1.0,,6.0,3.0,1.0,1.0,1.0,,,91.0
5,"Hird, James",11,6,4,15,,,1.0,2.0,1.0,2.0,3.0,,2.0,,,10.0,7.0,1.0,1.0,1.0,,1.0,99.0
14,"Johnson, Jason",13,8,7,20,1,,,5.0,2.0,4.0,2.0,4.0,,1.0,,3.0,17.0,,1.0,,,,70.0
1,"Johnson, Mark",8,6,4,12,,,,2.0,6.0,1.0,,2.0,2.0,1.0,,5.0,9.0,,,6.0,3.0,,100.0
25,"Lucas, Scott",14,4,1,15,3,1.0,,4.0,,7.0,,2.0,,1.0,,8.0,8.0,2.0,1.0,1.0,1.0,,93.0
33,"McPhee, Adam",16,11,6,22,,1.0,1.0,5.0,2.0,6.0,1.0,8.0,,2.0,,6.0,16.0,3.0,,2.0,1.0,1.0,95.0
10,"McVeigh, Mark",9,2,8,17,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,5.0,11.0,,,5.0,1.0,,100.0
6,"Monfries, Angus",8,4,4,12,,1.0,,1.0,,2.0,,2.0,3.0,,,7.0,7.0,,1.0,,,,58.0
28,"Murphy, Justin",14,9,12,26,,,,2.0,4.0,3.0,3.0,1.0,3.0,,,12.0,14.0,,,3.0,1.0,,100.0
11,"Peverill, Damien",12,8,7,19,,1.0,,1.0,2.0,2.0,,,,,,6.0,13.0,1.0,2.0,2.0,,,88.0
9,"Ramanauskas, Adam",3,1,5,8,,,,1.0,3.0,,,1.0,,,,1.0,7.0,,,1.0,1.0,,59.0
7,"Solomon, Dean",2,1,4,6,,,,1.0,,2.0,,,,,,4.0,2.0,,,,,,56.0
24,"Stanton, Brent",7,6,4,11,1,,,,,2.0,1.0,2.0,,1.0,,1.0,10.0,,1.0,1.0,,,57.0
12,"Welsh, Andrew",15,11,8,23,,,,2.0,6.0,,,1.0,,,,4.0,18.0,2.0,,1.0,,,100.0
8,"Winderlich, Jason",8,6,4,12,1,,,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,9.0,,1.0,,2.0,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,119,108,330,8,9.0,24.0,42.0,46.0,52.0,21.0,42.0,22.0,17.0,,117.0,211.0,11.0,9.0,43.0,12.0,4.0,
Opposition,Opposition,204,97,112,316,15,13.0,30.0,31.0,46.0,57.0,36.0,44.0,18.0,22.0,6.0,132.0,183.0,14.0,14.0,55.0,18.0,7.0,
