Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",29y 32d,164 (81-0-83 49.39%),53 (0.32),←,
44,"Caven, Peter",28y 112d,120 (55-0-65 45.83%),53 (0.44),63 (34-0-29 53.97%),32 (0.51)
14,"Connell, Matthew",26y 33d,73 (32-0-41 43.84%),22 (0.30),70 (30-0-40 42.86%),22 (0.31)
9,"Edwards, Tyson",22y 30d,58 (30-0-28 51.72%),23 (0.40),←,
13,"Ellen, Shane",25y 247d,52 (23-0-29 44.23%),13 (0.25),41 (18-0-23 43.90%),12 (0.29)
36,"Goodwin, Simon",21y 253d,28 (20-0-8 71.43%),12 (0.43),←,
34,"Hart, Ben",24y 58d,156 (78-1-77 50.32%),31 (0.20),←,
11,"James, Brett",25y 264d,79 (40-1-38 51.27%),38 (0.48),37 (23-0-14 62.16%),12 (0.32)
3,"Jarman, Darren",31y 220d,172 (101-0-71 58.72%),246 (1.43),63 (36-0-27 57.14%),124 (1.97)
5,"Koster, Kym",25y 216d,94 (55-1-38 59.04%),36 (0.38),56 (35-0-21 62.50%),23 (0.41)
27,"Liptak, Matthew",28y 128d,112 (55-1-56 49.55%),124 (1.11),←,
31,"Marsh, Ben",22y 58d,7 (4-0-3 57.14%),4 (0.57),←,
23,"McLeod, Andrew",22y 32d,76 (40-0-36 52.63%),67 (0.88),←,
6,"Modra, Tony",29y 188d,118 (55-1-62 47.03%),440 (3.73),←,
52,"Rehn, Shaun",27y 19d,115 (64-1-50 56.09%),40 (0.35),←,
32,"Ricciuto, Mark",23y 89d,125 (59-1-65 47.60%),81 (0.65),←,
10,"Robran, Matthew",27y 170d,82 (47-0-35 57.32%),77 (0.94),75 (43-0-32 57.33%),72 (0.96)
7,"Smart, Nigel",29y 107d,163 (80-1-82 49.39%),82 (0.50),←,
39,"Stevens, Linden",20y 84d,2 (1-0-1 50.00%),,←,
19,"Stevens, Mark",22y 315d,38 (26-0-12 68.42%),28 (0.74),17 (10-0-7 58.82%),8 (0.47)
29,"Thiessen, James",24y 207d,28 (12-0-16 42.86%),10 (0.36),21 (12-0-9 57.14%),7 (0.33)
30,"Vardy, Peter",22y 222d,46 (25-0-21 54.35%),67 (1.46),←,
Totals,Totals,25y 157d,1908 (983-8-917 51.52%),1547 (0.81),,
C,"Blight, Malcolm",48y 201d,210 (125-0-85 59.52%),,49 (30-0-19 61.22%),
