Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bradley, Kepler",5,6,12,17,,,7.0,,1.0,1.0,3.0,2.0,,1.0,,4.0,13.0,,,1.0,3.0,,64.0
36,"Browne, Andrew",6,2,4,10,,1.0,,2.0,,1.0,,,1.0,,,3.0,7.0,,1.0,,,,60.0
24,"Campbell, Adam",7,6,1,8,3,1.0,,,,2.0,,,,,,3.0,5.0,2.0,4.0,,,,84.0
15,"Crowley, Ryan",12,7,9,21,,,,5.0,1.0,3.0,1.0,5.0,2.0,1.0,,7.0,16.0,1.0,,1.0,,1.0,90.0
25,"Dodd, Steven",8,4,9,17,,1.0,,2.0,4.0,1.0,1.0,,,,,3.0,14.0,1.0,1.0,5.0,1.0,,93.0
30,"Drum, Marcus",7,8,12,19,,,,1.0,,2.0,1.0,2.0,,2.0,,8.0,11.0,1.0,,3.0,,,81.0
41,"Duffield, Paul",10,6,5,15,1,1.0,,6.0,,4.0,,2.0,2.0,,,5.0,10.0,,1.0,2.0,1.0,,88.0
33,"Farmer, Jeff",13,4,14,27,,1.0,,1.0,2.0,4.0,2.0,3.0,1.0,1.0,,6.0,20.0,,,1.0,1.0,1.0,84.0
14,"Grover, Antoni",9,5,15,24,,1.0,,1.0,5.0,2.0,,,,,,8.0,16.0,2.0,1.0,4.0,1.0,,92.0
43,"Hayden, Roger",5,1,2,7,,,,3.0,,1.0,,1.0,,,,1.0,6.0,,,1.0,1.0,,69.0
35,"Ibbotson, Garrick",7,3,9,16,,1.0,,4.0,1.0,2.0,1.0,,1.0,,,5.0,12.0,,,2.0,2.0,1.0,95.0
17,"Johnson, Mark",6,3,3,9,,,,2.0,,1.0,1.0,2.0,1.0,,,3.0,6.0,1.0,1.0,1.0,,1.0,85.0
37,"Johnson, Michael",5,2,11,16,,,,,3.0,1.0,,2.0,,,,1.0,15.0,,,2.0,5.0,,98.0
23,"Mayne, Chris",6,4,5,11,,2.0,,3.0,1.0,,1.0,,,,,2.0,10.0,,1.0,1.0,,1.0,75.0
18,"McPharlin, Luke",12,8,5,17,1,,,,2.0,6.0,,4.0,,1.0,,6.0,10.0,2.0,,1.0,1.0,1.0,90.0
16,"Mundy, David",11,3,6,17,1,,,3.0,1.0,3.0,3.0,4.0,,,,5.0,9.0,,,,,1.0,70.0
10,"Palmer, Rhys",17,9,13,30,,,,4.0,,2.0,6.0,,2.0,,,12.0,17.0,1.0,,3.0,4.0,,77.0
29,"Pavlich, Matthew",8,6,2,10,3,1.0,,1.0,,3.0,,2.0,1.0,,,3.0,7.0,,2.0,,,,89.0
7,"Peake, Brett",6,3,6,12,,,,,,3.0,1.0,1.0,,,,3.0,9.0,,,1.0,2.0,,83.0
31,"Sandilands, Aaron",3,2,10,13,,1.0,27.0,1.0,,,4.0,2.0,1.0,2.0,,9.0,4.0,1.0,,2.0,,,74.0
3,"Schammer, Byron",8,4,11,19,,,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,,5.0,14.0,,,,1.0,1.0,78.0
22,"Thornton, Scott",7,4,6,13,,,,1.0,2.0,,,2.0,,,,2.0,11.0,,,2.0,1.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,100,170,348,9,15.0,34.0,43.0,26.0,43.0,28.0,36.0,13.0,9.0,,104.0,242.0,12.0,12.0,33.0,24.0,8.0,
Opposition,Opposition,240,144,155,395,17,10.0,22.0,46.0,32.0,45.0,29.0,33.0,9.0,13.0,6.0,108.0,285.0,13.0,17.0,29.0,36.0,15.0,
