Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Biggs, Shane",6,4,9,15,,,,1.0,1.0,,,4.0,,1.0,,2.0,13.0,,,1.0,1.0,,85.0
14 ↓,"Bird, Craig",5,,1,6,,,,4.0,1.0,1.0,,3.0,,2.0,,,6.0,,,,,,36.0
24,"Bolton, Jude",2,2,7,9,1,,,7.0,,1.0,1.0,,,,,4.0,5.0,,1.0,,,,85.0
7,"Cunningham, Harry",5,3,8,13,2,,,,,,,,,,,4.0,9.0,,,,,,77.0
13,"Everitt, Andrejs",9,5,10,19,,,,1.0,3.0,3.0,1.0,,1.0,,,7.0,12.0,,,4.0,3.0,1.0,76.0
39,"Grundy, Heath",12,3,9,21,,,,,3.0,1.0,,,,,,4.0,17.0,,,6.0,,,100.0
4,"Hannebery, Dan",9,2,5,14,1,1.0,,5.0,,1.0,2.0,2.0,4.0,1.0,,7.0,6.0,,1.0,,,1.0,83.0
15,"Jack, Kieren",5,3,6,11,,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,6.0,5.0,,,1.0,,,88.0
32,"Jetta, Lewis",8,5,2,10,1,,,,,4.0,1.0,3.0,,,,2.0,7.0,,,1.0,,,76.0
12,"Kennedy, Josh",8,2,16,24,,,,8.0,1.0,3.0,6.0,1.0,,,,14.0,11.0,,,2.0,,1.0,80.0
9,"Malceski, Nick",14,5,5,19,,,,3.0,2.0,4.0,1.0,2.0,,,,4.0,12.0,,,2.0,,,84.0
21,"McGlynn, Ben",11,1,9,20,1,,,7.0,2.0,4.0,4.0,4.0,3.0,1.0,,11.0,9.0,,1.0,,,2.0,80.0
3,"McVeigh, Jarrad",16,5,14,30,1,,,6.0,2.0,4.0,5.0,4.0,1.0,,,10.0,20.0,,,,1.0,,94.0
41,"Mumford, Shane",2,2,9,11,,,19.0,7.0,,2.0,4.0,2.0,1.0,1.0,,8.0,3.0,,,2.0,,,92.0
5,"OKeefe, Ryan",10,3,7,17,,1.0,,4.0,2.0,,1.0,6.0,1.0,1.0,,7.0,9.0,,,1.0,,,96.0
26,"Parker, Luke",14,4,11,25,1,2.0,,6.0,,4.0,6.0,4.0,1.0,1.0,,10.0,13.0,,2.0,,,,90.0
38,"Pyke, Mike",4,2,8,12,1,,11.0,3.0,,,,1.0,2.0,,,7.0,5.0,,1.0,2.0,,,89.0
43,"Rampe, Dane",8,5,8,16,,,,6.0,1.0,,1.0,1.0,,1.0,,3.0,13.0,,,3.0,1.0,,75.0
25,"Richards, Ted",8,1,10,18,,,,2.0,3.0,3.0,,,3.0,,,10.0,7.0,1.0,,5.0,,,94.0
16 ↑,"Rohan, Gary",5,4,1,6,2,1.0,,,,,,1.0,2.0,,,2.0,4.0,,3.0,,,2.0,43.0
40,"Smith, Nick",8,2,8,16,,,,2.0,,1.0,,3.0,2.0,2.0,,5.0,11.0,,,5.0,,,82.0
18,"White, Jesse",12,9,8,20,,2.0,,2.0,,1.0,,3.0,2.0,1.0,,7.0,13.0,2.0,3.0,1.0,1.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,72,171,352,11,8.0,30.0,76.0,22.0,39.0,34.0,46.0,25.0,13.0,,134.0,210.0,3.0,12.0,36.0,7.0,7.0,
Opposition,Opposition,220,95,168,388,14,15.0,53.0,71.0,25.0,42.0,42.0,52.0,13.0,25.0,,155.0,227.0,16.0,13.0,40.0,6.0,9.0,
