Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",17,4,12.0,29,1.0,1.0,,3.0,3.0,8.0,2.0,2.0,,1.0,1.0,7.0,23,,,2.0,,,80.0
31,"Fritsch, Bayley",11,4,3.0,14,2.0,4.0,,1.0,1.0,3.0,,1.0,2.0,,,6.0,8,,2.0,1.0,,2.0,72.0
19,"Hannan, Mitch",8,4,5.0,13,1.0,1.0,,,,5.0,,,,,,5.0,8,1.0,,2.0,,,82.0
4,"Harmes, James",3,1,5.0,8,,,,1.0,1.0,,,5.0,1.0,2.0,,5.0,5,,,,,,78.0
14,"Hibberd, Michael",12,5,7.0,19,,,,2.0,5.0,,,3.0,,2.0,,5.0,11,1.0,,,,,85.0
6,"Jackson, Luke",2,1,9.0,11,,,5.0,3.0,,,2.0,,,,,8.0,4,1.0,,4.0,,,69.0
2,"Jones, Nathan",8,1,5.0,13,,1.0,,,,3.0,,4.0,,1.0,,4.0,9,,,,,2.0,73.0
15,"Langdon, Ed",12,4,11.0,23,,,,2.0,,6.0,1.0,3.0,,,,5.0,19,,,1.0,2.0,1.0,92.0
8,"Lever, Jake",10,7,2.0,12,,,,2.0,1.0,2.0,,,1.0,,,6.0,6,2.0,,8.0,,,95.0
1,"May, Steven",10,4,,10,,,,,1.0,1.0,,1.0,,,,2.0,6,,,3.0,,,93.0
25,"McDonald, Tom",9,3,4.0,13,1.0,,2.0,7.0,1.0,2.0,,1.0,2.0,,,6.0,7,,,3.0,,,84.0
18,"Melksham, Jake",5,4,2.0,7,1.0,,,2.0,,2.0,,,,,,,8,,2.0,1.0,,1.0,85.0
13,"Oliver, Clayton",17,3,14.0,31,1.0,,,5.0,2.0,8.0,6.0,4.0,1.0,3.0,2.0,12.0,20,,,1.0,,1.0,85.0
5,"Petracca, Christian",13,5,16.0,29,1.0,2.0,,3.0,1.0,3.0,4.0,2.0,3.0,,3.0,16.0,14,,2.0,1.0,1.0,1.0,83.0
36,"Pickett, Kysaiah",7,3,5.0,12,1.0,2.0,,3.0,,3.0,1.0,6.0,,2.0,,8.0,4,,1.0,1.0,,1.0,84.0
24,"Rivers, Trent",6,6,8.0,14,,,,,2.0,2.0,,1.0,,,,4.0,10,2.0,,1.0,,,74.0
3,"Salem, Christian",10,2,8.0,18,,,,3.0,3.0,,,4.0,2.0,2.0,,6.0,10,,,1.0,,,84.0
9,"Spargo, Charlie",8,5,4.0,12,1.0,,,1.0,1.0,3.0,,3.0,1.0,2.0,,4.0,9,,1.0,,,1.0,77.0
32,"Sparrow, Tom",9,3,8.0,17,1.0,,,4.0,,3.0,1.0,1.0,,,,6.0,11,,,,,,67.0
20,"Tomlinson, Adam",6,2,7.0,13,,,,,1.0,2.0,,1.0,,1.0,,4.0,10,,,4.0,,,91.0
22,"Vandenberg, Aaron",6,6,5.0,11,,,,3.0,2.0,2.0,1.0,6.0,,2.0,,5.0,8,1.0,,3.0,,,75.0
26,"Weideman, Sam",5,5,8.0,13,2.0,3.0,,,,,,2.0,,1.0,,6.0,7,3.0,5.0,2.0,,,92.0
Totals,Totals,194,82,148.0,342,13.0,14.0,7.0,45.0,25.0,58.0,18.0,50.0,13.0,19.0,6.0,130.0,217,11.0,13.0,39.0,3.0,10.0,
Opposition,Opposition,177,69,166.0,343,5.0,5.0,29.0,52.0,44.0,30.0,22.0,50.0,19.0,13.0,,126.0,220,7.0,5.0,39.0,7.0,3.0,
