Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 17d,72 (32-1-39 45.14%),5 (0.07),←,
14,"Bedford, Toby",23y 42d,28 (18-0-10 64.29%),15 (0.54),10 (6-0-4 60.00%),6 (0.60)
32,"Briggs, Kieren",23y 275d,16 (9-0-7 56.25%),7 (0.44),←,
46,"Brown, Callum",22y 327d,19 (8-0-11 42.11%),13 (0.68),←,
44,"Buckley, Jack",25y 203d,33 (15-1-17 46.97%),,←,
17,"Callaghan, Finn",20y 73d,21 (9-0-12 42.86%),4 (0.19),←,
3,"Coniglio, Stephen",29y 205d,193 (86-1-106 44.82%),109 (0.56),←,
13,"Cumming, Isaac",24y 331d,65 (28-1-36 43.85%),2 (0.03),←,
4,"Greene, Toby",29y 286d,205 (94-2-109 46.34%),303 (1.48),←,
12,"Green, Tom",22y 166d,60 (26-1-33 44.17%),23 (0.38),←,
19,"Haynes, Nick",31y 51d,197 (92-4-101 47.72%),12 (0.06),←,
27,"Himmelberg, Harry",27y 61d,142 (75-2-65 53.52%),159 (1.12),←,
23,"Hogan, Jesse",28y 146d,132 (59-0-73 44.70%),253 (1.92),42 (18-0-24 42.86%),83 (1.98)
39,"Idun, Connor",22y 344d,58 (26-1-31 45.69%),,←,
25,"Keeffe, Lachlan",33y 85d,103 (53-0-50 51.46%),17 (0.17),63 (28-0-35 44.44%),10 (0.16)
22,"Kelly, Josh",28y 146d,188 (97-3-88 52.39%),117 (0.62),←,
38,"Lloyd, Daniel",31y 140d,91 (45-4-42 51.65%),68 (0.75),←,
33,"OHalloran, Xavier",22y 362d,45 (20-1-24 45.56%),17 (0.38),←,
36,"Perryman, Harry",24y 201d,98 (48-1-49 49.49%),25 (0.26),←,
26,"Riccardi, Jake",23y 243d,40 (17-0-23 42.50%),42 (1.05),←,
15,"Taylor, Sam",24y 64d,84 (44-0-40 52.38%),1 (0.01),←,
8,"Ward, Callan",33y 89d,285 (125-4-156 44.56%),142 (0.50),225 (93-4-128 42.22%),109 (0.48)
6,"Whitfield, Lachie",28y 355d,199 (95-4-100 48.74%),71 (0.36),←,
Totals,Totals,26y 104d,2374 (1121-31-1222 47.22%),1405 (0.59),,
C,"Kingsley, Adam",47y 322d,16 (8-0-8 50.00%),,←,
