Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",36y 45d,349 (187-2-160 53.87%),439 (1.26),239 (152-2-85 64.02%),315 (1.32)
30,"Atkins, Tom",24y 284d,27 (17-0-10 62.96%),8 (0.30),←,
24,"Bews, Jed",26y 197d,86 (48-2-36 56.98%),10 (0.12),←,
46,"Blicavs, Mark",29y 92d,162 (106-2-54 66.05%),36 (0.22),←,
40,"Dahlhaus, Luke",27y 312d,182 (89-0-93 48.90%),127 (0.70),28 (19-0-9 67.86%),17 (0.61)
35,"Dangerfield, Patrick",30y 84d,252 (145-1-106 57.74%),286 (1.13),98 (64-1-33 65.82%),123 (1.26)
22,"Duncan, Mitch",29y 18d,207 (147-1-59 71.26%),151 (0.73),←,
28,"Fort, Darcy",26y 327d,5 (3-0-2 60.00%),6 (1.20),←,
29,"Guthrie, Cameron",27y 314d,165 (107-2-56 65.45%),54 (0.33),←,
26,"Hawkins, Tom",31y 343d,260 (185-2-73 71.54%),559 (2.15),←,
38,"Henry, Jack",21y 304d,49 (30-0-19 61.22%),8 (0.16),←,
8,"Kolodjashnij, Jake",24y 324d,94 (60-2-32 64.89%),,←,
27,"Menegola, Sam",28y 113d,69 (43-1-25 63.04%),50 (0.72),←,
32,"Miers, Gryan",21y 90d,29 (19-0-10 65.52%),33 (1.14),←,
42,"OConnor, Mark",23y 163d,34 (21-0-13 61.76%),2 (0.06),←,
3,"Parfitt, Brandan",22y 62d,56 (39-0-17 69.64%),26 (0.46),←,
17,"Ratugolea, Esava",21y 340d,32 (22-0-10 68.75%),23 (0.72),←,
23,"Rohan, Gary",29y 21d,129 (85-1-43 66.28%),125 (0.97),23 (15-0-8 65.22%),29 (1.26)
14,"Selwood, Joel",32y 33d,299 (218-1-80 73.08%),160 (0.54),←,
9,"Steven, Jack",30y 92d,185 (70-3-112 38.65%),112 (0.61),2 (1-0-1 50.00%),
44,"Stewart, Tom",27y 105d,72 (46-0-26 63.89%),3 (0.04),←,
2,"Tuohy, Zach",30y 201d,190 (90-2-98 47.89%),59 (0.31),70 (42-1-27 60.71%),19 (0.27)
Totals,Totals,27y 159d,2933 (1777-22-1134 60.59%),2277 (0.78),,
C,"Scott, Chris",44y 56d,219 (150-2-67 68.95%),,←,
