Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
35,"Chapman, Paul",30y 258d,237 (154-2-81 65.40%),311 (1.31),←,
11,"Corey, Joel",30y 154d,249 (162-2-85 65.46%),72 (0.29),←,
22,"Duncan, Mitch",21y 40d,44 (35-0-9 79.55%),43 (0.98),←,
44,"Enright, Corey",30y 310d,237 (154-2-81 65.40%),53 (0.22),←,
29,"Guthrie, Cameron",19y 336d,17 (12-0-5 70.59%),1 (0.06),←,
26,"Hawkins, Tom",23y 365d,94 (75-0-19 79.79%),145 (1.54),←,
8,"Hunt, Josh",30y 128d,180 (122-1-57 68.06%),23 (0.13),←,
19,"Hunt, Taylor",21y 258d,35 (27-0-8 77.14%),7 (0.20),←,
20,"Johnson, Steve",29y 16d,190 (135-2-53 71.58%),378 (1.99),←,
9,"Kelly, James",28y 204d,207 (139-1-67 67.39%),77 (0.37),←,
13,"Lonergan, Tom",28y 64d,90 (67-1-22 75.00%),46 (0.51),←,
4,"Mackie, Andrew",27y 348d,166 (128-0-38 77.11%),73 (0.44),←,
32,"Motlop, Steven",21y 130d,20 (12-0-8 60.00%),23 (1.15),←,
21,"Murdoch, Jordan",20y 119d,3 (3-0-0 100.00%),2 (0.67),←,
30,"Scarlett, Matthew",33y 45d,279 (182-2-95 65.59%),17 (0.06),←,
14,"Selwood, Joel",24y 55d,129 (107-0-22 82.95%),60 (0.47),←,
38,"Sheringham, Jackson",24y 28d,2 (1-0-1 50.00%),1 (0.50),←,
2,"Smedts, Billie",20y 42d,11 (7-0-4 63.64%),5 (0.45),←,
27,"Stokes, Mathew",27y 241d,124 (99-0-25 79.84%),173 (1.40),←,
7,"Taylor, Harry",26y 38d,105 (84-0-21 80.00%),20 (0.19),←,
42,"Walker, Josh",19y 251d,2 (1-0-1 50.00%),1 (0.50),←,
12,"West, Trent",24y 277d,36 (27-0-9 75.00%),15 (0.42),←,
Totals,Totals,25y 235d,2457 (1733-13-711 70.53%),1546 (0.63),,
C,"Scott, Chris",36y 78d,41 (32-0-9 78.05%),,←,
