Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Bell, Tom",11,4,3,14,1,,,,1.0,7.0,1.0,2.0,,2.0,,4.0,10.0,,1.0,,,,86.0
41,"Casboult, Levi",7,7,6,13,,1.0,8.0,1.0,2.0,2.0,1.0,3.0,,,,6.0,7.0,3.0,1.0,1.0,,,88.0
35,"Curnow, Ed",13,4,8,21,,,,5.0,4.0,1.0,5.0,5.0,,,,8.0,13.0,,,3.0,2.0,1.0,89.0
15,"Docherty, Sam",10,3,3,13,,1.0,,4.0,1.0,,2.0,,,,,4.0,9.0,1.0,,2.0,,,81.0
46 ↓,"Ellard, David",1,1,4,5,,,,6.0,,,,2.0,,1.0,,4.0,1.0,,,1.0,,,65.0
33,"Everitt, Andrejs",9,4,7,16,1,,2.0,1.0,,2.0,1.0,1.0,1.0,,,6.0,9.0,,1.0,1.0,,,83.0
4,"Gibbs, Bryce",13,7,16,29,,,2.0,7.0,3.0,2.0,9.0,3.0,2.0,2.0,,15.0,13.0,1.0,,,,1.0,79.0
32 ↑,"Graham, Nick",5,1,1,6,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,4.0,,,,,,22.0
23,"Henderson, Lachie",10,5,4,14,2,,,3.0,1.0,1.0,,2.0,1.0,1.0,,5.0,9.0,,3.0,2.0,,,92.0
40,"Jamison, Michael",4,3,6,10,,,,2.0,1.0,,1.0,,,,,2.0,8.0,,,2.0,1.0,,90.0
45,"Johnson, Blaine",3,1,2,5,1,,,,,1.0,1.0,4.0,,2.0,,2.0,3.0,,1.0,,,,80.0
5,"Judd, Chris",6,2,7,13,,1.0,,6.0,,2.0,5.0,2.0,,2.0,,9.0,4.0,,,,,,74.0
14,"McLean, Brock",7,4,4,11,1,,1.0,5.0,,2.0,,2.0,,1.0,,3.0,8.0,1.0,2.0,,,1.0,77.0
3,"Murphy, Marc",15,5,14,29,,,,6.0,4.0,3.0,7.0,5.0,4.0,1.0,,16.0,14.0,,,2.0,2.0,2.0,85.0
17,"Rowe, Sam",8,6,6,14,,,,4.0,1.0,1.0,,3.0,2.0,1.0,,5.0,8.0,1.0,,3.0,,,95.0
6,"Simpson, Kade",19,7,1,20,,,,3.0,5.0,1.0,1.0,5.0,,1.0,,6.0,10.0,1.0,,2.0,,,91.0
39,"Thomas, Dale",8,3,6,14,,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,,8.0,7.0,,,,2.0,,78.0
42,"Tuohy, Zach",14,2,3,17,,1.0,,,5.0,1.0,2.0,2.0,,,,5.0,9.0,,,4.0,,,91.0
1,"Walker, Andrew",16,6,4,20,,,,1.0,7.0,2.0,1.0,2.0,,1.0,,3.0,12.0,1.0,,2.0,2.0,,90.0
11,"Warnock, Robert",1,,1,2,,,36.0,3.0,,1.0,,4.0,,3.0,,1.0,1.0,,,3.0,,,83.0
43,"White, Simon",12,5,1,13,1,1.0,,2.0,,,,2.0,,,,2.0,9.0,1.0,2.0,,,,92.0
13,"Yarran, Chris",9,5,4,13,,,,1.0,3.0,1.0,,,1.0,,,7.0,7.0,,1.0,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,85,111,312,7,9.0,49.0,63.0,39.0,33.0,40.0,52.0,12.0,19.0,,123.0,175.0,10.0,12.0,29.0,9.0,5.0,
Opposition,Opposition,220,92,155,375,18,14.0,59.0,76.0,21.0,63.0,48.0,43.0,19.0,12.0,6.0,147.0,226.0,14.0,15.0,51.0,7.0,8.0,
