Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",2,2,3,5,,,,1.0,2.0,,,1.0,,1.0,,1.0,4.0,,,1.0,,,88.0
20,"Brogan, Dean",7,2,5,12,1,,21.0,5.0,,3.0,3.0,2.0,2.0,1.0,,7.0,5.0,1.0,,3.0,,,100.0
7,"Burgoyne, Peter",10,2,7,17,,,,7.0,2.0,6.0,3.0,2.0,,,,5.0,12.0,,,1.0,3.0,,89.0
8,"Burgoyne, Shaun",11,5,2,13,,1.0,1.0,2.0,5.0,2.0,1.0,,1.0,,,6.0,8.0,1.0,,3.0,5.0,,100.0
9,"Carr, Josh",8,2,5,13,1,1.0,,3.0,1.0,2.0,5.0,,,,,8.0,3.0,1.0,,2.0,,,94.0
25,"Cassisi, Domenic",1,,2,3,1,,,6.0,,,,,2.0,,,4.0,,,,1.0,,1.0,93.0
35,"Cornes, Chad",9,3,3,12,,,2.0,2.0,1.0,,,2.0,1.0,2.0,,6.0,5.0,1.0,,1.0,,,100.0
18,"Cornes, Kane",11,7,9,20,1,,,2.0,4.0,2.0,3.0,,2.0,,,7.0,13.0,,,1.0,,1.0,100.0
17,"Dew, Stuart",7,2,,7,1,,,1.0,,5.0,1.0,2.0,,,,3.0,4.0,,,1.0,1.0,,64.0
11,"Hardwick, Damien",6,1,4,10,,,,4.0,2.0,4.0,2.0,,2.0,,,4.0,5.0,,,,1.0,,29.0
38,"James, Roger",21,4,7,28,1,,,3.0,4.0,7.0,7.0,5.0,3.0,1.0,,20.0,9.0,1.0,1.0,1.0,,1.0,94.0
29,"Kingsley, Adam",5,4,6,11,,,,1.0,1.0,,2.0,3.0,,1.0,,8.0,5.0,1.0,1.0,3.0,,,51.0
5,"Lade, Brendon",3,3,1,4,2,,12.0,,,,,,1.0,,,1.0,3.0,,2.0,3.0,,2.0,78.0
22,"Mahoney, Josh",8,4,2,10,1,2.0,,1.0,,4.0,,1.0,2.0,1.0,,5.0,6.0,1.0,1.0,1.0,,1.0,82.0
3,"Montgomery, Brett",11,3,5,16,,,,3.0,3.0,2.0,2.0,3.0,1.0,2.0,,4.0,13.0,1.0,,,,,86.0
15,"Pickett, Byron",2,,2,4,,,,,1.0,1.0,2.0,1.0,,,,2.0,2.0,,,,1.0,,61.0
6,"Schofield, Jarrad",2,3,6,8,,,,2.0,,1.0,2.0,2.0,,1.0,,3.0,6.0,,,,,,55.0
28,"Thurstans, Toby",2,1,,2,,1.0,4.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,50.0
16,"Tredrea, Warren",8,6,1,9,3,2.0,,1.0,,1.0,,4.0,,2.0,,7.0,2.0,4.0,5.0,2.0,,,100.0
2,"Wakelin, Darryl",4,2,,4,,,,,2.0,,,1.0,,1.0,,1.0,2.0,1.0,,1.0,,,100.0
4,"Wanganeen, Gavin",7,3,1,8,2,,,2.0,,3.0,1.0,,1.0,,,3.0,5.0,,1.0,1.0,,,85.0
21,"Wilson, Michael",11,7,7,18,,,,2.0,2.0,3.0,3.0,2.0,1.0,1.0,,8.0,9.0,2.0,,2.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,66,78,234,14,10.0,40.0,50.0,30.0,47.0,37.0,32.0,19.0,14.0,,113.0,122.0,15.0,11.0,28.0,11.0,7.0,
Opposition,Opposition,177,78,110,287,13,10.0,41.0,58.0,32.0,43.0,40.0,37.0,14.0,19.0,,112.0,168.0,9.0,14.0,43.0,12.0,8.0,
