Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
31,"Cockatoo-Collins, Don",20y 3d,7 (1-0-6 14.29%),2 (0.29),←,
33,"Farmer, Jeff",20y 284d,45 (11-0-34 24.44%),74 (1.64),←,
21,"Febey, Steven",28y 228d,182 (91-0-91 50.00%),25 (0.14),←,
4,"Grgic, Brent",18y 178d,11 (3-0-8 27.27%),6 (0.55),←,
15,"Hopgood, Paul",24y 257d,83 (34-0-49 40.96%),8 (0.10),←,
27,"Ingerson, Anthony",28y 173d,79 (27-0-52 34.18%),39 (0.49),42 (11-0-31 26.19%),14 (0.33)
16,"Johnstone, Travis",17y 261d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Kowal, Darren",25y 290d,82 (37-0-45 45.12%),31 (0.38),←,
36,"Leoncelli, Andrew",23y 261d,20 (5-0-15 25.00%),4 (0.20),←,
3,"Lyon, Garry",30y 203d,204 (114-1-89 56.13%),386 (1.89),←,
23,"McDonald, James",21y 181d,6 (2-0-4 33.33%),3 (0.50),←,
9,"Neitz, David",23y 72d,107 (43-0-64 40.19%),143 (1.34),←,
43,"Rigoni, Guy",23y 251d,2 (1-0-1 50.00%),1 (0.50),←,
5,"Schwarz, David",25y 254d,76 (30-1-45 40.13%),116 (1.53),←,
10,"Seecamp, Marcus",25y 251d,104 (36-0-68 34.62%),15 (0.14),53 (18-0-35 33.96%),5 (0.09)
1,"Shanahan, Jamie",30y 119d,127 (65-1-61 51.57%),,2 (1-0-1 50.00%),
29,"Smith, Shaun",28y 286d,100 (46-1-53 46.50%),122 (1.22),53 (19-0-34 35.85%),84 (1.58)
39,"Smoker, Craig",20y,2 (1-0-1 50.00%),,←,
11,"Stynes, Jim",31y 346d,246 (123-1-122 50.20%),129 (0.52),←,
34,"White, Jeff",21y 44d,34 (14-0-20 41.18%),21 (0.62),2 (1-0-1 50.00%),3 (1.50)
22,"Woewodin, Shane",21y 266d,24 (5-0-19 20.83%),4 (0.17),←,
13,"Yze, Adem",20y 195d,49 (15-0-34 30.61%),21 (0.43),←,
Totals,Totals,24y 84d,1592 (705-5-882 44.28%),1151 (0.72),,
C,"Daniher, Neale",37y 48d,2 (1-0-1 50.00%),,←,
