Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
11,"Barlow, Ed",22y 74d,13 (5-2-6 46.15%),8 (0.62),←,
42,"Bevan, Paul",24y 196d,92 (53-2-37 58.70%),24 (0.26),←,
14,"Bird, Craig",20y 80d,24 (12-1-11 52.08%),9 (0.38),←,
6,"Bolton, Craig",28y 315d,177 (105-2-70 59.89%),25 (0.14),148 (88-2-58 60.14%),15 (0.10)
24,"Bolton, Jude",29y 27d,214 (117-3-94 55.37%),98 (0.46),←,
28,"Crouch, Jared",31y 37d,212 (113-1-98 53.54%),49 (0.23),←,
37,"Goodes, Adam",29y 93d,233 (128-3-102 55.58%),234 (1.00),←,
39,"Grundy, Heath",22y 313d,27 (16-0-11 59.26%),14 (0.52),←,
1,"Hall, Barry",32y 62d,242 (123-3-116 51.45%),588 (2.43),154 (89-2-63 58.44%),444 (2.88)
15,"Jack, Kieren",21y 287d,28 (14-1-13 51.79%),12 (0.43),←,
16,"Jolly, Darren",27y 156d,147 (79-2-66 54.42%),60 (0.41),99 (59-2-38 60.61%),49 (0.49)
31,"Kirk, Brett",32y 168d,198 (111-3-84 56.82%),77 (0.39),←,
9,"Malceski, Nick",24y 239d,59 (40-1-18 68.64%),33 (0.56),←,
29,"Mattner, Martin",26y 248d,125 (74-1-50 59.60%),20 (0.16),27 (14-1-12 53.70%),6 (0.22)
3,"McVeigh, Jarrad",24y 4d,108 (62-2-44 58.33%),75 (0.69),←,
7,"Meredith, Brett",20y 81d,2 (1-0-1 50.00%),1 (0.50),←,
33,"Moore, Jarred",23y 36d,35 (20-1-14 58.57%),29 (0.83),←,
5,"OKeefe, Ryan",28y 77d,167 (96-2-69 58.08%),181 (1.08),←,
25,"Richards, Ted",26y 90d,106 (60-2-44 57.55%),29 (0.27),73 (41-2-30 57.53%),10 (0.14)
30,"Roberts-Thomson, Lewis",25y 215d,101 (62-1-38 61.88%),12 (0.12),←,
2,"Shaw, Rhyce",27y 177d,97 (49-0-48 50.52%),20 (0.21),3 (1-0-2 33.33%),
18,"White, Jesse",21y 92d,5 (1-1-3 30.00%),2 (0.40),←,
Totals,Totals,25y 322d,2412 (1341-34-1037 55.60%),1600 (0.66),,
C,"Roos, Paul",45y 288d,159 (95-2-62 60.38%),,←,
